SM;SIFRA_M;KONTO;CENA;KOLICINA;VREDNOST;POCST_K;POCST_V;ULAZK;ULAZ_V;IZLAZK;IZLAZ_V;STANJE_K;STANJE_V;ST_MAG
41;413300198;101000;66.95;4;267.8;4;267.8;0;0;0;0;4;267.8;0
41;413300200;101000;20.55;3;61.66;3;61.66;0;0;0;0;3;61.66;0
41;413300203;101000;32.99;12;395.85;12;395.85;0;0;0;0;12;395.85;0
41;413300210;101000;27.84;6;167.06;6;167.06;0;0;0;0;6;167.06;0
41;413300214;101000;86.96;28;2434.91;28;2434.91;0;0;0;0;28;2434.91;0
41;413300220;101000;84.13;6;504.75;6;504.75;0;0;0;0;6;504.75;0
41;413300227;101000;22;9;198;9;198;0;0;0;0;9;198;0
41;413300239;101000;188.89;8;1511.08;8;1511.08;0;0;0;0;8;1511.08;0
41;413300244;101000;255.38;7;1787.65;7;1787.65;0;0;0;0;7;1787.65;0
41;413300246;101000;315.03;10;3150.3;10;3150.3;0;0;0;0;10;3150.3;0
41;413300248;101000;86;42;3611.92;42;3611.92;0;0;0;0;42;3611.92;0
41;413300265;101000;14.36;8;114.87;8;114.87;0;0;0;0;8;114.87;0
41;413300273;101000;5.08;10;50.75;10;50.75;0;0;0;0;10;50.75;0
41;413300275;101000;195;6;1170.02;6;1170.02;0;0;0;0;6;1170.02;0
41;413300276;101000;329;2;658;2;658;0;0;0;0;2;658;0
41;413300316;101000;71.76;10;717.58;10;717.58;0;0;0;0;10;717.58;0
41;413300317;101000;108.12;1;108.12;1;108.12;0;0;0;0;1;108.12;0
41;413300322;101000;193;2;386;2;386;0;0;0;0;2;386;0
41;413300323;101000;47;2;93.99;2;93.99;0;0;0;0;2;93.99;0
41;413300330;101000;252;1;252;1;252;0;0;0;0;1;252;0
41;413300332;101010;1289;19;24490.97;19;24490.97;0;0;0;0;19;24490.97;0
41;413300334;101000;86.07;11;946.82;11;946.82;0;0;0;0;11;946.82;0
41;413300340;101000;175;4;700;4;700;0;0;0;0;4;700;0
41;413300342;101000;38;1;38;1;38;0;0;0;0;1;38;0
41;413300354;101000;28;1;28;1;28;0;0;0;0;1;28;0
41;413300355;101000;133.69;47;6283.56;47;6283.56;0;0;0;0;47;6283.56;0
41;413300471;101000;182.63;13;2374.19;13;2374.19;0;0;0;0;13;2374.19;0
41;413300524;101000;37.92;4;151.66;4;151.66;0;0;0;0;4;151.66;0
41;413300530;101000;2047.13;4;8188.52;4;8188.52;0;0;0;0;4;8188.52;0
41;413300541;101000;688.08;2;1376.16;2;1376.16;0;0;0;0;2;1376.16;0
41;413300572;101000;225.01;6;1350.03;6;1350.03;0;0;0;0;6;1350.03;0
41;413300627;101000;75.93;3;227.79;3;227.79;0;0;0;0;3;227.79;0
41;413300631;101000;195.14;2;390.28;2;390.28;0;0;0;0;2;390.28;0
41;413300642;101000;268;2;536;2;536;0;0;0;0;2;536;0
41;413300684;101000;400.1;4;1600.38;4;1600.38;0;0;0;0;4;1600.38;0
41;413300702;101000;457;2;914;2;914;0;0;0;0;2;914;0
41;413300721;101000;393.15;1;393.15;1;393.15;0;0;0;0;1;393.15;0
41;413300722;101000;557.6;2;1115.2;2;1115.2;0;0;0;0;2;1115.2;0
41;413300723;101000;17.92;2;35.83;2;35.83;0;0;0;0;2;35.83;0
41;413300726;101000;380;4;1520;4;1520;0;0;0;0;4;1520;0
41;413300727;101000;783;4;3131.99;4;3131.99;0;0;0;0;4;3131.99;0
41;413300748;101000;215;8;1720;8;1720;0;0;0;0;8;1720;0
41;413300829;101010;494.92;2;989.84;2;989.84;0;0;0;0;2;989.84;0
41;413300830;101010;285.54;1;285.54;1;285.54;0;0;0;0;1;285.54;0
41;413300843;101000;281;2;562;2;562;0;0;0;0;2;562;0
41;413300895;101000;880;2;1760;2;1760;0;0;0;0;2;1760;0
41;413300897;101010;161.07;88;14173.99;88;14173.99;0;0;0;0;88;14173.99;0
41;413300898;101010;2756.61;2;5513.21;2;5513.21;0;0;0;0;2;5513.21;0
41;413400398;101000;6500;2;13000;2;13000;0;0;0;0;2;13000;0
41;413400416;101010;155.63;80;12450.57;80;12450.57;0;0;0;0;80;12450.57;0
41;413500001;101000;43.98;36;1583.34;36;1583.34;0;0;0;0;36;1583.34;0
41;413500002;101000;84;6;504.01;6;504.01;0;0;0;0;6;504.01;0
41;413500005;101000;40;10;400;10;400;0;0;0;0;10;400;0
41;413500014;101000;75.69;1.5;113.54;1.5;113.54;0;0;0;0;1.5;113.54;0
41;413500020;101000;450.99;12;5411.94;12;5411.94;0;0;0;0;12;5411.94;0
41;416100001;101000;10658;2;21316;2;21316;0;0;0;0;2;21316;0
41;416100015;101000;23911;1;23911;1;23911;0;0;0;0;1;23911;0
41;416100031;101000;27318;2;54636;2;54636;0;0;0;0;2;54636;0
41;416200002;101000;1212;2;2424;2;2424;0;0;0;0;2;2424;0
41;416200015;101000;1998;1;1998;1;1998;0;0;0;0;1;1998;0
41;416200030;101000;2226;4;8904;4;8904;0;0;0;0;4;8904;0
41;416300002;101000;959;2;1918;2;1918;0;0;0;0;2;1918;0
41;416300016;101000;1652;1;1652;1;1652;0;0;0;0;1;1652;0
41;417100044;101000;3236.4;4;12945.6;4;12945.6;0;0;0;0;4;12945.6;0
41;417100148;101000;750;20;15000;20;15000;0;0;0;0;20;15000;0
41;417100150;101000;3100;2;6200;2;6200;0;0;0;0;2;6200;0
41;417200170;101000;450;12;5400;12;5400;0;0;0;0;12;5400;0
41;417200171;101000;320;16;5120;16;5120;0;0;0;0;16;5120;0
41;417300003;101000;4764.6;1;4764.6;1;4764.6;0;0;0;0;1;4764.6;0
41;417790002;101000;16.75;12;201;12;201;0;0;0;0;12;201;0
41;431100005;101000;10.39;8;83.13;8;83.13;0;0;0;0;8;83.13;0
41;431100073;101000;221.11;10;2211.12;10;2211.12;0;0;0;0;10;2211.12;0
41;432300073;101000;300;182;54600;182;54600;0;0;0;0;182;54600;0
41;432300074;101000;400;182;72800;182;72800;0;0;0;0;182;72800;0
41;432400011;101000;5982.2;1;5982.2;1;5982.2;0;0;0;0;1;5982.2;0
41;432400017;101000;1651.35;1;1651.35;1;1651.35;0;0;0;0;1;1651.35;0
41;433200007;101000;1600;4;6400;4;6400;0;0;0;0;4;6400;0
41;434100002;101000;979.99;3;2939.96;3;2939.96;0;0;0;0;3;2939.96;0
41;461100004;101000;130.68;1;130.68;1;130.68;0;0;0;0;1;130.68;0
41;472100002;101000;7;400;2800;400;2800;0;0;0;0;400;2800;0
41;491100001;101000;1465.55;1;1465.55;1;1465.55;0;0;0;0;1;1465.55;0
41;491100003;101000;132.55;85;11266.66;85;11266.66;0;0;0;0;85;11266.66;0
41;491200001;101000;8;11;88;11;88;0;0;0;0;11;88;0
45;211190001;103300;29884.82;9;268963.42;9;268963.42;0;0;0;0;9;268963.42;0
45;211190002;103300;33182.61;14;464556.53;12;398556.53;2;66000;0;0;14;464556.53;0
45;211370001;103300;21562.5;2;43125;2;43125;0;0;0;0;2;43125;0
45;211420006;103300;2903.25;3;8709.75;3;8709.75;0;0;0;0;3;8709.75;0
45;211420014;103300;2768.85;3;8306.55;3;8306.55;0;0;0;0;3;8306.55;0
45;211420015;103300;3962.35;12;47548.19;12;47548.19;0;0;0;0;12;47548.19;0
45;211420016;103300;3038.23;2;6076.46;2;6076.46;0;0;0;0;2;6076.46;0
45;211420017;103300;3913.23;8;31305.8;8;31305.8;0;0;0;0;8;31305.8;0
45;211420019;103300;2518.2;1;2518.2;1;2518.2;0;0;0;0;1;2518.2;0
45;211420023;103300;3902.08;10;39020.75;10;39020.75;0;0;0;0;10;39020.75;0
45;211420024;103300;5273.68;11;58010.48;11;58010.48;0;0;0;0;11;58010.48;0
45;211420025;103300;2384.73;12;28616.7;12;28616.7;0;0;0;0;12;28616.7;0
45;211420026;103300;2698.59;13;35081.62;13;35081.62;0;0;0;0;13;35081.62;0
45;211420028;103300;2707.95;2;5415.9;2;5415.9;0;0;0;0;2;5415.9;0
45;211420030;103300;1495.8;3;4487.4;3;4487.4;0;0;0;0;3;4487.4;0
45;211420031;103300;5854.5;3;17563.5;3;17563.5;0;0;0;0;3;17563.5;0
45;211420032;103300;1714.5;5;8572.5;5;8572.5;0;0;0;0;5;8572.5;0
45;211420033;103300;1250;5;6250;5;6250;0;0;0;0;5;6250;0
45;211420034;103300;1650;5;8250;5;8250;0;0;0;0;5;8250;0
45;211420035;103300;2249.77;7;15748.4;7;15748.4;0;0;0;0;7;15748.4;0
45;211420036;103300;2798.95;4;11195.78;4;11195.78;0;0;0;0;4;11195.78;0
45;211420048;103300;4292.1;4;17168.4;4;17168.4;0;0;0;0;4;17168.4;0
45;211420049;103300;3623.5;1;3623.5;1;3623.5;0;0;0;0;1;3623.5;0
45;211420050;103300;3756.3;2;7512.6;2;7512.6;0;0;0;0;2;7512.6;0
45;212120001;103300;22.38;1;22.38;1;22.38;0;0;0;0;1;22.38;0
45;212120010;103300;24.13;61;1471.77;61;1471.77;0;0;0;0;61;1471.77;0
45;212120020;103300;43.61;2;87.22;2;87.22;0;0;0;0;2;87.22;0
45;212120021;103300;39.57;73;2888.7;73;2888.7;0;0;0;0;73;2888.7;0
45;212120022;103300;174;6;1044;6;1044;0;0;0;0;6;1044;0
45;212120023;103300;39.72;61;2422.95;61;2422.95;0;0;0;0;61;2422.95;0
45;212120025;103300;34.02;1;34.02;1;34.02;0;0;0;0;1;34.02;0
45;212120026;103300;39.84;60;2390.16;60;2390.16;0;0;0;0;60;2390.16;0
45;212120029;103300;27.26;2;54.52;2;54.52;0;0;0;0;2;54.52;0
45;212120031;103300;41.41;66;2733.1;56;2293.1;10;440;0;0;66;2733.1;0
45;212120032;103300;26;10;260;10;260;0;0;0;0;10;260;0
45;212120033;103300;30.94;32;990.11;32;990.11;0;0;0;0;32;990.11;0
45;212120034;103300;48.43;1;48.43;1;48.43;0;0;0;0;1;48.43;0
45;212120036;103300;66.22;96;6357.25;96;6357.25;0;0;0;0;96;6357.25;0
45;212120039;103300;32.34;15;485.16;15;485.16;0;0;0;0;15;485.16;0
45;212120040;103300;68.37;10;683.7;10;683.7;0;0;0;0;10;683.7;0
45;212120041;103300;59.11;81;4787.96;61;3750.16;20;1037.8;0;0;81;4787.96;0
45;212120043;103300;36.12;13;469.56;13;469.56;0;0;0;0;13;469.56;0
45;212120045;103300;69.2;7;484.4;7;484.4;0;0;0;0;7;484.4;0
45;212120046;103300;133.44;67;8940.74;67;8940.74;0;0;0;0;67;8940.74;0
45;212120051;103300;78.35;96;7521.72;96;7521.72;0;0;0;0;96;7521.72;0
45;212120055;103300;232.47;14;3254.58;14;3254.58;0;0;0;0;14;3254.58;0
45;212120056;103300;98.67;45;4439.93;45;4439.93;0;0;0;0;45;4439.93;0
45;212120059;103300;119.99;73;8759.35;73;8759.35;0;0;0;0;73;8759.35;0
45;212120061;103300;149.75;112;16772.35;112;16772.35;0;0;0;0;112;16772.35;0
45;212120063;103300;8.17;3;24.51;3;24.51;0;0;0;0;3;24.51;0
45;212120065;103300;27.82;88;2448.16;88;2448.16;0;0;0;0;88;2448.16;0
45;212120067;103300;8.17;1;8.17;1;8.17;0;0;0;0;1;8.17;0
45;212120069;103300;178.73;114;20375.04;114;20375.04;0;0;0;0;114;20375.04;0
45;212120071;103300;8.17;1;8.17;1;8.17;0;0;0;0;1;8.17;0
45;212120074;103300;182.57;46;8398.09;46;8398.09;0;0;0;0;46;8398.09;0
45;212120076;103300;8.17;3;24.51;3;24.51;0;0;0;0;3;24.51;0
45;212120077;103300;150.57;60;9034.01;60;9034.01;0;0;0;0;60;9034.01;0
45;212120079;103300;8.17;3;24.51;3;24.51;0;0;0;0;3;24.51;0
45;212120082;103300;168.54;37;6235.99;37;6235.99;0;0;0;0;37;6235.99;0
45;212120086;103300;156.78;34;5330.66;34;5330.66;0;0;0;0;34;5330.66;0
45;212120088;103300;143.13;7;1001.92;7;1001.92;0;0;0;0;7;1001.92;0
45;212120089;103300;158.26;35;5539.05;35;5539.05;0;0;0;0;35;5539.05;0
45;212120090;103300;465.34;45;20940.09;45;20940.09;0;0;0;0;45;20940.09;0
45;212120091;103300;8.17;5;40.85;5;40.85;0;0;0;0;5;40.85;0
45;212120094;103300;329.65;5;1648.25;5;1648.25;0;0;0;0;5;1648.25;0
45;212120095;103300;558.43;84;46908.07;84;46908.07;0;0;0;0;84;46908.07;0
45;212120110;103300;38;3;114;3;114;0;0;0;0;3;114;0
45;212120126;103300;294.5;5;1472.5;5;1472.5;0;0;0;0;5;1472.5;0
45;212130053;103300;2041;2;4082;2;4082;0;0;0;0;2;4082;0
45;212140008;103300;622.32;18;11201.73;15;8888.73;3;2313;0;0;18;11201.73;0
45;212140010;103300;862.38;4;3449.51;4;3449.51;0;0;0;0;4;3449.51;0
45;212140011;103300;805.59;27;21751.01;24;18568.01;3;3183;0;0;27;21751.01;0
45;212140013;103300;725.71;33;23948.39;33;23948.39;0;0;0;0;33;23948.39;0
45;212140014;103300;575;1;575;1;575;0;0;0;0;1;575;0
45;212140015;103300;1769.57;21;37160.99;18;33425.99;3;3735;0;0;21;37160.99;0
45;212140016;103300;655;2;1310;2;1310;0;0;0;0;2;1310;0
45;212140017;103300;1369.57;41;56152.33;36;46860.03;5;9292.3;0;0;41;56152.33;0
45;212140018;103300;931.27;7;6518.92;7;6518.92;0;0;0;0;7;6518.92;0
45;212140019;103300;655.01;20;13100.27;20;13100.27;0;0;0;0;20;13100.27;0
45;212140020;103300;812;2;1624;2;1624;0;0;0;0;2;1624;0
45;212140022;103300;983.01;42;41286.44;42;41286.44;0;0;0;0;42;41286.44;0
45;212140023;103300;861.53;2;1723.06;2;1723.06;0;0;0;0;2;1723.06;0
45;212140024;103300;1631.39;29;47310.31;24;38165.31;5;9145;0;0;29;47310.31;0
45;212140025;103300;1924.93;4;7699.7;4;7699.7;0;0;0;0;4;7699.7;0
45;212140026;103300;1639.26;18;29506.71;18;29506.71;0;0;0;0;18;29506.71;0
45;212140028;103300;2586.83;27;69844.5;27;69844.5;0;0;0;0;27;69844.5;0
45;212140030;103300;1056.17;4;4224.69;4;4224.69;0;0;0;0;4;4224.69;0
45;212140031;103300;82.2;9;739.8;9;739.8;0;0;0;0;9;739.8;0
45;212140032;103300;2659.34;36;95736.1;33;85245.1;3;10491;0;0;36;95736.1;0
45;212140033;103300;82.2;8;657.6;8;657.6;0;0;0;0;8;657.6;0
45;212140034;103300;3169.54;12;38034.46;9;26592.46;3;11442;0;0;12;38034.46;0
45;212140035;103300;499;8;3992;8;3992;0;0;0;0;8;3992;0
45;212140036;103300;524.1;83;43500.67;83;43500.67;0;0;0;0;83;43500.67;0
45;212140037;103300;82.2;5;411;5;411;0;0;0;0;5;411;0
45;212140038;103300;82.2;2;164.4;2;164.4;0;0;0;0;2;164.4;0
45;212140039;103300;1567.62;22;34487.69;22;34487.69;0;0;0;0;22;34487.69;0
45;212140040;103300;82.2;10;822;10;822;0;0;0;0;10;822;0
45;212140041;103300;2414.39;32;77260.54;32;77260.54;0;0;0;0;32;77260.54;0
45;212140042;103300;82.2;3;246.6;3;246.6;0;0;0;0;3;246.6;0
45;212140043;103300;398.74;67;26715.64;67;26715.64;0;0;0;0;67;26715.64;0
45;212140044;103300;2320;3;6960;3;6960;0;0;0;0;3;6960;0
45;212140045;103300;82.2;51;4192.2;51;4192.2;0;0;0;0;51;4192.2;0
45;212140046;103300;82.2;1;82.2;1;82.2;0;0;0;0;1;82.2;0
45;212140049;103300;376.31;42;15805.12;42;15805.12;0;0;0;0;42;15805.12;0
45;212140051;103300;82.2;27;2219.4;27;2219.4;0;0;0;0;27;2219.4;0
45;212140053;103300;4371.02;19;83049.47;19;83049.47;0;0;0;0;19;83049.47;0
45;212140055;103300;1588.49;12;19061.85;12;19061.85;0;0;0;0;12;19061.85;0
45;212140057;103300;1028.56;13;13371.24;13;13371.24;0;0;0;0;13;13371.24;0
45;212140059;103300;2387.46;10;23874.55;10;23874.55;0;0;0;0;10;23874.55;0
45;212140061;103300;200;18;3600;18;3600;0;0;0;0;18;3600;0
45;212140063;103300;1038;5;5190;5;5190;0;0;0;0;5;5190;0
45;212140065;103300;2191.94;10;21919.38;10;21919.38;0;0;0;0;10;21919.38;0
45;212140067;103300;200;8;1600;8;1600;0;0;0;0;8;1600;0
45;212140069;103300;3899.67;5;19498.33;5;19498.33;0;0;0;0;5;19498.33;0
45;212140071;103300;2319;3;6957;3;6957;0;0;0;0;3;6957;0
45;212140072;103300;3299.66;7;23097.63;7;23097.63;0;0;0;0;7;23097.63;0
45;212140074;103300;519.33;6;3115.98;6;3115.98;0;0;0;0;6;3115.98;0
45;212140076;103300;519.33;16;8309.28;16;8309.28;0;0;0;0;16;8309.28;0
45;212140078;103300;519.33;9;4673.97;9;4673.97;0;0;0;0;9;4673.97;0
45;212140080;103300;4795.58;3;14386.73;3;14386.73;0;0;0;0;3;14386.73;0
45;212140082;103300;519.33;7;3635.31;7;3635.31;0;0;0;0;7;3635.31;0
45;212140083;103300;519.33;4;2077.32;4;2077.32;0;0;0;0;4;2077.32;0
45;212140085;103300;519.33;8;4154.64;8;4154.64;0;0;0;0;8;4154.64;0
45;212140086;103300;519.33;5;2596.65;5;2596.65;0;0;0;0;5;2596.65;0
45;212140087;103300;15647.82;3;46943.45;3;46943.45;0;0;0;0;3;46943.45;0
45;212140088;103300;3189.23;6;19135.37;6;19135.37;0;0;0;0;6;19135.37;0
45;212140089;103300;519.33;6;3115.98;6;3115.98;0;0;0;0;6;3115.98;0
45;212140090;103300;519.33;7;3635.31;7;3635.31;0;0;0;0;7;3635.31;0
45;212140091;103300;519.33;5;2596.65;5;2596.65;0;0;0;0;5;2596.65;0
45;212140092;103300;519.33;7;3635.31;7;3635.31;0;0;0;0;7;3635.31;0
45;212140094;103300;519.33;4;2077.32;4;2077.32;0;0;0;0;4;2077.32;0
45;212140095;103300;519.33;2;1038.66;2;1038.66;0;0;0;0;2;1038.66;0
45;212140097;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140098;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140099;103300;4576.59;3;13729.78;3;13729.78;0;0;0;0;3;13729.78;0
45;212140100;103300;9989.73;6;59938.39;6;59938.39;0;0;0;0;6;59938.39;0
45;212140101;103300;519.33;2;1038.66;2;1038.66;0;0;0;0;2;1038.66;0
45;212140102;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140104;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140105;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140106;103300;8958.23;2;17916.45;2;17916.45;0;0;0;0;2;17916.45;0
45;212140109;103300;21866.85;1;21866.85;1;21866.85;0;0;0;0;1;21866.85;0
45;212140119;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140120;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140122;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140123;103300;519.33;2;1038.66;2;1038.66;0;0;0;0;2;1038.66;0
45;212140124;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140125;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140126;103300;519.33;1;519.33;1;519.33;0;0;0;0;1;519.33;0
45;212140134;103300;1833.93;6;11003.58;6;11003.58;0;0;0;0;6;11003.58;0
45;212140136;103300;11428.04;3;34284.12;3;34284.12;0;0;0;0;3;34284.12;0
45;212150008;103300;4340;3;13020;3;13020;0;0;0;0;3;13020;0
45;212150048;103300;4930;1;4930;1;4930;0;0;0;0;1;4930;0
45;212150095;103300;14400;3;43200;1;9600;2;33600;0;0;3;43200;0
45;212170007;103300;3910.67;3;11732;3;11732;0;0;0;0;3;11732;0
45;212170009;103300;4792.11;3;14376.33;2;9426.33;1;4950;0;0;3;14376.33;0
45;212170019;103300;2645;1;2645;1;2645;0;0;0;0;1;2645;0
45;212170020;103300;5418.25;1;5418.25;1;5418.25;0;0;0;0;1;5418.25;0
45;212170022;103300;237.1;2;474.2;2;474.2;0;0;0;0;2;474.2;0
45;212170030;103300;9159;1;9159;1;9159;0;0;0;0;1;9159;0
45;212170046;103300;384.5;2;769;2;769;0;0;0;0;2;769;0
45;212170047;103300;4520;1;4520;1;4520;0;0;0;0;1;4520;0
45;212170051;103300;260.75;1;260.75;1;260.75;0;0;0;0;1;260.75;0
45;212170052;103300;3741.36;1;3741.36;1;3741.36;0;0;0;0;1;3741.36;0
45;212170053;103300;3480.91;1;3480.91;1;3480.91;0;0;0;0;1;3480.91;0
45;212170056;103300;210;1;210;1;210;0;0;0;0;1;210;0
45;212170057;103300;280;1;280;1;280;0;0;0;0;1;280;0
45;212170060;103300;12492;1;12492;1;12492;0;0;0;0;1;12492;0
45;212170061;103300;6642;1;6642;1;6642;0;0;0;0;1;6642;0
45;212170062;103300;450;1;450;1;450;0;0;0;0;1;450;0
45;212170064;103300;3720;1;3720;1;3720;0;0;0;0;1;3720;0
45;212180002;103300;15700;1;15700;1;15700;0;0;0;0;1;15700;0
45;212310018;103300;11597;3;34791;3;34791;0;0;0;0;3;34791;0
45;212330024;103300;981.2;4;3924.8;4;3924.8;0;0;0;0;4;3924.8;0
45;212360001;103300;620;12;7440;12;7440;0;0;0;0;12;7440;0
45;212360002;103300;2224.78;15;33371.75;15;33371.75;0;0;0;0;15;33371.75;0
45;212360003;103300;1401.12;15;21016.86;15;21016.86;0;0;0;0;15;21016.86;0
45;212360004;103300;1144.24;5;5721.22;5;5721.22;0;0;0;0;5;5721.22;0
45;212360005;103300;354.85;91;32291.03;91;32291.03;0;0;0;0;91;32291.03;0
45;212360006;103300;2064.88;13;26843.49;13;26843.49;0;0;0;0;13;26843.49;0
45;212360007;103300;2104.29;5;10521.43;5;10521.43;0;0;0;0;5;10521.43;0
45;212360008;103300;3688.69;25;92217.29;20;62072.29;5;30145;0;0;25;92217.29;0
45;212360009;103300;1721.47;17;29265;17;29265;0;0;0;0;17;29265;0
45;212360010;103300;3584.02;36;129024.81;36;129024.81;0;0;0;0;36;129024.81;0
45;212360011;103300;313.93;45;14126.81;45;14126.81;0;0;0;0;45;14126.81;0
45;212360012;103300;3813.45;16;61015.23;16;61015.23;0;0;0;0;16;61015.23;0
45;212360013;103300;1554.52;28;43526.52;28;43526.52;0;0;0;0;28;43526.52;0
45;212360014;103300;6.8;73;496.4;73;496.4;0;0;0;0;73;496.4;0
45;212360015;103300;5452.01;13;70876.16;10;38476.16;3;32400;0;0;13;70876.16;0
45;212360016;103300;168.48;149;25104.12;149;25104.12;0;0;0;0;149;25104.12;0
45;212360017;103300;2032.78;3;6098.35;3;6098.35;0;0;0;0;3;6098.35;0
45;212360018;103300;8680.32;6;52081.92;6;52081.92;0;0;0;0;6;52081.92;0
45;212360019;103300;6.8;80;544;80;544;0;0;0;0;80;544;0
45;212360020;103300;404.58;19;7687.04;19;7687.04;0;0;0;0;19;7687.04;0
45;212360021;103300;3133.28;9;28199.53;9;28199.53;0;0;0;0;9;28199.53;0
45;212360022;103300;1061.38;12;12736.51;12;12736.51;0;0;0;0;12;12736.51;0
45;212360023;103300;2253.71;10;22537.09;10;22537.09;0;0;0;0;10;22537.09;0
45;212360024;103300;1707.4;17;29025.8;17;29025.8;0;0;0;0;17;29025.8;0
45;212360025;103300;6.8;1;6.8;1;6.8;0;0;0;0;1;6.8;0
45;212360026;103300;6.8;3;20.4;3;20.4;0;0;0;0;3;20.4;0
45;212360027;103300;6.8;8;54.4;8;54.4;0;0;0;0;8;54.4;0
45;212360028;103300;6.8;10;68;10;68;0;0;0;0;10;68;0
45;212360029;103300;6.8;7;47.6;7;47.6;0;0;0;0;7;47.6;0
45;212360030;103300;6.8;2;13.6;2;13.6;0;0;0;0;2;13.6;0
45;212360031;103300;6598.6;4;26394.4;4;26394.4;0;0;0;0;4;26394.4;0
45;212360033;103300;8455.92;1;8455.92;1;8455.92;0;0;0;0;1;8455.92;0
45;212360035;103300;5344.58;12;64135;12;64135;0;0;0;0;12;64135;0
45;212360036;103300;2960;5;14800;5;14800;0;0;0;0;5;14800;0
45;212440003;103300;5449.44;4;21797.76;4;21797.76;0;0;0;0;4;21797.76;0
45;212440006;103300;21;3;63;3;63;0;0;0;0;3;63;0
45;212440007;103300;3683.4;2;7366.8;2;7366.8;0;0;0;0;2;7366.8;0
45;212440012;103300;13378.87;5;66894.36;5;66894.36;0;0;0;0;5;66894.36;0
45;212440013;103300;3024;2;6048;2;6048;0;0;0;0;2;6048;0
45;212440015;103300;5278.5;2;10557;2;10557;0;0;0;0;2;10557;0
45;212610004;103300;3360;1;3360;1;3360;0;0;0;0;1;3360;0
45;213110001;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213110002;103300;402.04;12;4824.42;12;4824.42;0;0;0;0;12;4824.42;0
45;213110003;103300;779.46;19;14809.69;19;14809.69;0;0;0;0;19;14809.69;0
45;213110004;103300;928.92;14;13004.83;14;13004.83;0;0;0;0;14;13004.83;0
45;213110005;103300;706.43;8;5651.41;8;5651.41;0;0;0;0;8;5651.41;0
45;213110008;103300;1104.01;16;17664.12;16;17664.12;0;0;0;0;16;17664.12;0
45;213110009;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213110012;103300;851.9;29;24705.11;24;20195.11;5;4510;0;0;29;24705.11;0
45;213110013;103300;52.73;2;105.46;2;105.46;0;0;0;0;2;105.46;0
45;213110017;103300;1065.73;21;22380.24;21;22380.24;0;0;0;0;21;22380.24;0
45;213110021;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213110023;103300;1790.19;27;48335.19;19;32703.19;8;15632;0;0;27;48335.19;0
45;213110024;103300;1292.6;5;6463;5;6463;0;0;0;0;5;6463;0
45;213110025;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213110026;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213110029;103300;536.81;5;2684.06;5;2684.06;0;0;0;0;5;2684.06;0
45;213110037;103300;661.61;4;2646.42;4;2646.42;0;0;0;0;4;2646.42;0
45;213110039;103300;52.73;3;158.19;3;158.19;0;0;0;0;3;158.19;0
45;213110043;103300;2554.19;8;20433.55;5;10743.55;3;9690;0;0;8;20433.55;0
45;213110048;103300;606.88;7;4248.18;7;4248.18;0;0;0;0;7;4248.18;0
45;213110050;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213110053;103300;3393.18;10;33931.76;7;16711.76;3;17220;0;0;10;33931.76;0
45;213110056;103300;52.73;4;210.92;4;210.92;0;0;0;0;4;210.92;0
45;213110063;103300;4633.84;5;23169.2;5;23169.2;0;0;0;0;5;23169.2;0
45;213110066;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213110071;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213110089;103300;3083.17;20;61663.35;15;45633.35;5;16030;0;0;20;61663.35;0
45;213120001;103300;48.87;2;97.73;2;97.73;0;0;0;0;2;97.73;0
45;213120002;103300;52.73;2;105.46;2;105.46;0;0;0;0;2;105.46;0
45;213120003;103300;52.73;2;105.46;2;105.46;0;0;0;0;2;105.46;0
45;213120004;103300;1053.36;1;1053.36;1;1053.36;0;0;0;0;1;1053.36;0
45;213120011;103300;52.73;1;52.73;1;52.73;0;0;0;0;1;52.73;0
45;213120012;103300;52.73;3;158.19;3;158.19;0;0;0;0;3;158.19;0
45;213120015;103300;52.73;2;105.46;2;105.46;0;0;0;0;2;105.46;0
45;213130020;103300;18;9;162;9;162;0;0;0;0;9;162;0
45;213130024;103300;18;1;18;1;18;0;0;0;0;1;18;0
