SM;SIFRA_M;NAZIV_M;DIMENZIJA;KVALITET;STANDARD;JM;KONTO;POCST_K;POCST_V;ULAZK;ULAZ_V;IZLAZK;IZLAZ_V;STANJE_K;STANJE_V;CENA;KOLICINA;VREDNOST
41;361100591;OPRUGA;23063-07-01-14-06;;;kom;101000;1;800;0;0;0;0;1;800;800;1;800
41;361100599;OPRUGA;23106-01-02-02-08-03-0;;;kom;101000;2;1600;0;0;2;1600;0;0;0;0;0
41;361100628;OPRUGA;23139-01-02-04-05-02-1;;;kom;101000;4;3200;0;0;0;0;4;3200;800;4;3200
41;361100641;OPRUGA;30285.11-01-01-10-14-0;;;kom;101000;3;2200;0;0;0;0;3;2200;733.33;3;2200
41;361100660;OPRUGA;30309-14-02-02-05;;;kom;101000;2;1840;0;0;0;0;2;1840;920;2;1840
41;361100661;OPRUGA;3022 MB4.02.13;;;kom;101000;1;580;0;0;0;0;1;580;580;1;580
41;361100662;OPRUGA;3022 MB4.02.15;;;kom;101000;1;280;0;0;0;0;1;280;280;1;280
41;361300002;OPRUZNI PRST;"2833-77  ""B""   1,2/fi";;;kom;101000;6;656.66;0;0;0;0;6;656.66;109.44;6;656.66
41;361300021;PRSTEN OPRUZ;51021-44-039;;;kom;101000;1;250;0;0;0;0;1;250;250;1;250
41;361300022;PRSTEN;51021.44.040;;;kom;101000;1;500;0;0;0;0;1;500;500;1;500
41;361300043;OPRUZNA ZICA;fi 6x300;;;kom;101000;6;240;0;0;0;0;6;240;40;6;240
41;361300045;PRSTEN;fi 4xfi 31.5;;;kom;101000;2;200;0;0;0;0;2;200;100;2;200
41;362200009;CAURA ELASTI;A 101x117x70  TGL-100-;;;kom;101000;16;31868.43;0;0;0;0;16;31868.43;1991.78;16;31868.43
41;362200015;CAURA;"102/118;70x8 crt.25115";;;kom;101010;12;21877.69;0;0;0;0;12;21877.69;1823.14;12;21877.69
41;372100004;KASETE ZA PA;;;;kom;101000;54;23220;0;0;0;0;54;23220;430;54;23220
41;373200310;OPRUGA POTIS;d=10 D=50 Lo=230 m=12.;;;kom;101000;3;7800;0;0;0;0;3;7800;2600;3;7800
41;373300166;OBLOGA LAMEL;Co 2009  90x11x118/N T;;;kom;101000;2;1258;0;0;0;0;2;1258;629;2;1258
41;393300038;ZASTITNIK;30064-01-ZA8;;;kom;101000;1;27250;0;0;0;0;1;27250;27250;1;27250
41;393300989;ZASTITNIK;23138-02-11;;;kom;101000;2;54500;0;0;0;0;2;54500;27250;2;54500
41;393300990;ZASTITNIK;23138-02-12;;;kom;101000;2;68900;0;0;0;0;2;68900;34450;2;68900
41;393301028;ZASTITNIK;25133-106-07;;;kom;101000;4;12600;0;0;0;0;4;12600;3150;4;12600
41;393301761;ZASTITNIK;30248-16-09;;;kom;101000;2;3150;0;0;0;0;2;3150;1575;2;3150
41;393301782;ZASTITNIK;2181-06-00;;;kom;101000;24;655155.65;0;0;0;0;24;655155.65;27298.15;24;655155.65
41;393301795;KUTIJA;23178-06-02-02-07;;;kom;101000;10;446700;0;0;0;0;10;446700;44670;10;446700
41;393900511;PRSTEN ZA PO;30088-03-09-03-04;;;kom;101000;16;2048;0;0;0;0;16;2048;128;16;2048
41;393900626;PRSTEN ZA PO;G 23370/71/72    185x1;;;kom;101000;62;8286.03;0;0;0;0;62;8286.03;133.65;62;8286.03
41;393900955;PODLOSKA;TKP 600-19;;;kom;101000;8;2452.8;0;0;0;0;8;2452.8;306.6;8;2452.8
41;393900997;LIM ZA MARKI;0.5x305x260;;;kom;101000;54;6588;0;0;0;0;54;6588;122;54;6588
41;393901775;LIM;0.5x100x200;;;kom;101000;8;344;0;0;0;0;8;344;43;8;344
41;393901840;PODMETAC;25115-102-08;;;kom;101000;96;18443.16;0;0;0;0;96;18443.16;192.12;96;18443.16
41;393902037;PRSTEN ZA PO;G 24424 ,5,6/S;;;kom;101000;12;2070.29;0;0;0;0;12;2070.29;172.52;12;2070.29
41;393902053;PLOCICA ZA M;0.6x30x65;;;kom;101000;200;5000;0;0;0;0;200;5000;25;200;5000
41;393922307;PRSTEN;20220-03-17;;;kom;101000;40;15400;0;0;0;0;40;15400;385;40;15400
41;393922353;PODMETAC;65x120;;;KOM;101000;4;252;0;0;0;0;4;252;63;4;252
41;393922404;PODMETAC;23138-03-03-13R;;;kom;101000;10;2800;0;0;0;0;10;2800;280;10;2800
41;393922413;PODMETAC;25135-103-06-11;;;kom;101000;12;2820;0;0;0;0;12;2820;235;12;2820
41;393922437;PODMETAC;23166-01-12;;;kom;101000;80;25600;0;0;0;0;80;25600;320;80;25600
41;393922456;PODMETAC;25135-102-02/3R;;;kom;101000;20;8640;0;0;0;0;20;8640;432;20;8640
41;393922459;PODMETAC;25139-102-02-12;;;kom;101000;10;2560;0;0;0;0;10;2560;256;10;2560
41;393922462;PODMETAC;25139-102-02-11;;;kom;101000;10;2160;0;0;0;0;10;2160;216;10;2160
41;393922474;LIM;1.5x458x670;;;kom;101000;1;530;0;0;0;0;1;530;530;1;530
41;393922476;LIM;1.5x463x640;;;kom;101000;2;1060;0;0;0;0;2;1060;530;2;1060
41;393922477;LIM;1.5x15x440;;;kom;101000;2;78;0;0;0;0;2;78;39;2;78
41;393922502;PODMETAC;25142-102-02-11;;;kom;101000;10;1430;0;0;0;0;10;1430;143;10;1430
41;393922503;PODMETAC;25142-102-02-12;;;kom;101000;10;1740;0;0;0;0;10;1740;174;10;1740
41;393922507;PODMETAC;25144-102-02-11;;;kom;101000;10;2700;0;0;0;0;10;2700;270;10;2700
41;393922508;PODMETAC;25144-102-02-12;;;kom;101000;10;1280;0;0;0;0;10;1280;128;10;1280
41;393922518;PODMETAC;25135-102-02-10;;;kom;101000;30;8880;0;0;0;0;30;8880;296;30;8880
41;393922523;PODMETAC;25144-102-02-11R2;;;kom;101000;10;1800;0;0;0;0;10;1800;180;10;1800
41;393922524;PODMETAC;25144-102-02-12R2;;;kom;101000;10;1400;0;0;0;0;10;1400;140;10;1400
41;393922528;PODMETAC;23166-04-03-11;;;kom;101000;2;488.18;0;0;0;0;2;488.18;244.09;2;488.18
41;393922569;PODMETAC;288931-06-13;;;kom;101000;40;13520;0;0;0;0;40;13520;338;40;13520
41;393922572;PODLOSKA SIG;30285-03-05-27;;;kom;101000;4;780;0;0;0;0;4;780;195;4;780
41;393922573;PODLOSKA SIG;30285-03-05-28;;;kom;101000;4;840;0;0;0;0;4;840;210;4;840
41;393922609;PODMETAC;30285-05-15;;;kom;101000;24;5856;0;0;0;0;24;5856;244;24;5856
41;393922638;PODMETAC;22064-03-03-01-03-03;;;kom;101000;10;1460;0;0;0;0;10;1460;146;10;1460
41;393922769;LIM ZA OSIGU;2505-17-07-03;;;kom;101000;16;752;0;0;0;0;16;752;47;16;752
41;393922772;PODMETAC;20252-03-03-01-03-02;;;kom;101000;4;560;0;0;0;0;4;560;140;4;560
41;393922777;PODMETAC;23162-03-05-15;;;kom;101000;20;3400;0;0;0;0;20;3400;170;20;3400
41;393922856;PODMETAC;fi130/fi182;;;kom;101000;48;15936;0;0;0;0;48;15936;332;48;15936
41;411100293;GUMA U ROLNI;2x1000x2000;GUMA ULJNOOTPOR;;kg;101000;3;10080;0;0;0;0;3;10080;3360;3;10080
41;411100300;GUMENI ULOZA;45x160x3300;;;kom;101000;2;34630;0;0;0;0;2;34630;17315;2;34630
41;411100526;GUMA;60x415;;;kom;101000;167;39245;0;0;0;0;167;39245;235;167;39245
41;411100527;GUMA;60x640;;;kom;101000;167;43086;0;0;0;0;167;43086;258;167;43086
41;411100561;GUMA;2x320x320;;;kom;101000;2;630;0;0;0;0;2;630;315;2;630
41;411100585;GUMA;25x88x123  25148-101-0;;;kom;101000;6;15000;0;0;0;0;6;15000;2500;6;15000
41;411100588;GUMA;25148-101-03-01-05-010;;;kom;101000;12;30000;0;0;0;0;12;30000;2500;12;30000
41;411100631;GUMA TEHN.;3/1;;;kg;101000;18;6840;0;0;0;0;18;6840;380;18;6840
41;411100632;PODMETAC GUM;30285-10-01-02-02;;;kom;101000;6;7920;0;0;0;0;6;7920;1320;6;7920
41;411100708;GUMA;2202-02;;;kom;101000;12;33600;0;0;0;0;12;33600;2800;12;33600
41;411100726;GUMA;25126-107-05-02-07;;;kom;101000;1;4160;0;0;0;0;1;4160;4160;1;4160
41;411100728;GUMA;30x60x120;;;kom;101000;4;7600;0;0;0;0;4;7600;1900;4;7600
41;413100005;SEMERING A;40x62x7;;A;kom;101000;37;1450.91;0;0;0;0;37;1450.91;39.21;37;1450.91
41;413100015;SEMERING WA;75x100x10;;WA;kom;101000;46;13310.31;0;0;2;578.71;44;12731.6;289.35;44;12731.6
41;413100016;SEMERING A;80x110x10;;A;kom;101000;1;1310;0;0;0;0;1;1310;1310;1;1310
41;413100069;SEMERING WC;40x60x10;;WC;kom;101000;2;432.8;0;0;0;0;2;432.8;216.4;2;432.8
41;413100074;SEMERING WC;45x72x10;;C;kom;101000;9;1883.56;0;0;0;0;9;1883.56;209.28;9;1883.56
41;413100078;SEMERING C;55x72x10;;C;kom;101000;33;8082.42;0;0;0;0;33;8082.42;244.92;33;8082.42
41;413100103;SEMERING A;130x110x12;;A;kom;101000;7;1721.62;0;0;0;0;7;1721.62;245.95;7;1721.62
41;413100126;SEMERING WA;170x200x15;;;kom;101000;6;8407.35;0;0;0;0;6;8407.35;1401.23;6;8407.35
41;413100135;SEMERING WA;190x220x15;;WA;kom;101000;10;28202.58;0;0;0;0;10;28202.58;2820.26;10;28202.58
41;413100198;SEMERING WA;110x140x13;;A;kom;101000;123;32580.35;0;0;0;0;123;32580.35;264.88;123;32580.35
41;413100199;SEMERING WA;140x170x14;;A;kom;101000;1;663.48;0;0;0;0;1;663.48;663.48;1;663.48
41;413100224;SEMERING WC;90x120x12;;C;kom;101000;9;4358.97;0;0;0;0;9;4358.97;484.33;9;4358.97
41;413100227;SEMERING WC;240x280x16;;C;kom;101000;6;21492;0;0;0;0;6;21492;3582;6;21492
41;413100228;SEMERING WC,;280x310x16;;C;kom;101000;1;3620;0;0;0;0;1;3620;3620;1;3620
41;413100274;SEMERING A;50x70x8;;A;kom;101000;27;74.25;0;0;0;0;27;74.25;2.75;27;74.25
41;413100291;SEMERING A;90x60x13;;A;kom;101000;79;331.8;0;0;0;0;79;331.8;4.2;79;331.8
41;413100293;SEMERING A;65x85x10;;A;kom;101000;136;10806.7;0;0;0;0;136;10806.7;79.46;136;10806.7
41;413100334;SEMERING A;85x70x8;;A;kom;101000;48;171.36;0;0;0;0;48;171.36;3.57;48;171.36
41;413100862;SEMERING WA;160x200x15;;FKM;kom;101000;2;7168.89;0;0;0;0;2;7168.89;3584.45;2;7168.89
41;413100867;SEMERING;290x330x16 HDS2R;;HDS2R;kom;101010;1;27089.86;0;0;0;0;1;27089.86;27089.86;1;27089.86
41;413100874;SEMERING BAU;200x230x15;FKM;;kom;101000;1;7835;0;0;0;0;1;7835;7835;1;7835
41;413100969;SEMERING WC;210x240x15;;WC;kom;101000;4;9499.53;0;0;0;0;4;9499.53;2374.88;4;9499.53
41;413100996;SEMERING WA;80x105x10;;WA;kom;101000;1;264;0;0;0;0;1;264;264;1;264
41;413101030;SEMERING WA;140x165x12;FKM;WA;kom;101000;1;2613.34;0;0;0;0;1;2613.34;2613.34;1;2613.34
41;413101045;SEMERING WAS;110x130x12;;;kom;101000;1;346;0;0;0;0;1;346;346;1;346
41;413101047;SEMERING WA;90x120x13;;;kom;101000;1;305;0;0;0;0;1;305;305;1;305
41;413101061;SEMERING WA;65x90x12;NBR;WA;kom;101000;1;197;0;0;0;0;1;197;197;1;197
41;413101096;SEMERING;150x180x15;;BAUMSLX;kom;101000;1;4700;0;0;0;0;1;4700;4700;1;4700
41;413101097;SEMERING WA;130x160x15;;WA;kom;101000;3;8850;0;0;0;0;3;8850;2950;3;8850
41;413101102;SEMERING WA;48x65x10;;;kom;101000;1;125;0;0;0;0;1;125;125;1;125
41;413101108;SEMERING WA;220x255x16;;;kom;101000;1;1705;0;0;0;0;1;1705;1705;1;1705
41;413101143;SEMERING WAS;85x110x12;;;kom;101000;1;282;0;0;0;0;1;282;282;1;282
41;413101144;SEMERING WAS;160x190x16;;;kom;101000;1;854;0;0;0;0;1;854;854;1;854
41;413101174;SEMERING WA;155x180x12  FKM;;;kom;101000;8;24000;0;0;0;0;8;24000;3000;8;24000
41;413101183;SEMERING WA;180x215x16;;WA;kom;101000;1;1108;0;0;0;0;1;1108;1108;1;1108
41;413101184;SEMERING L2P;550x600x22;;LZP;kom;101000;2;37800;0;0;0;0;2;37800;18900;2;37800
41;413101202;SEMERING WAS;120x140x12;;WAS;kom;101000;2;3920;0;0;0;0;2;3920;1960;2;3920
41;413101203;SEMERING HMS;170x200x15;;HMS5 RG;kom;101010;2;1200.95;0;0;0;0;2;1200.95;600.48;2;1200.95
41;413200211;MAZETNA TOP;110x70x15 (T110.1-1);;;kom;101000;6;9120;0;0;0;0;6;9120;1520;6;9120
41;413300022;O PRSTEN;110.5x104,5x3;;;kom;101000;6;145.92;0;0;0;0;6;145.92;24.32;6;145.92
41;413300038;O PRSTEN;64.5x3;;;kom;101000;2;52;0;0;0;0;2;52;26;2;52
41;413300067;O PRSTEN;26x20x3;;;kom;101000;2;29.06;0;0;0;0;2;29.06;14.53;2;29.06
41;413300162;O PRSTEN;159.2x5.7;;;kom;101000;6;619.19;0;0;0;0;6;619.19;103.2;6;619.19
41;413300165;O PRSTEN;170x3;;;kom;101000;1;98.22;0;0;0;0;1;98.22;98.22;1;98.22
41;413300173;O PRSTEN;79.2x5.7;;;kom;101000;42;613.12;0;0;1;14.6;41;598.52;14.6;41;598.52
41;413300185;O PRSTEN;124,2x5,7;;;kom;101000;1;68.89;0;0;0;0;1;68.89;68.89;1;68.89
41;413300191;O PRSTEN;130X5;;;kom;101000;5;539.16;0;0;0;0;5;539.16;107.83;5;539.16
41;413300198;O PRSTEN;99.2x5.7;;;kom;101000;4;267.8;0;0;0;0;4;267.8;66.95;4;267.8
41;413300200;O PRSTEN;39.2x3;;;kom;101000;3;61.66;0;0;0;0;3;61.66;20.55;3;61.66
41;413300203;O PRSTEN;79.5x3;;;kom;101000;12;395.85;0;0;0;0;12;395.85;32.99;12;395.85
41;413300210;O PRSTEN;42x3;;;kom;101000;6;167.06;0;0;0;0;6;167.06;27.84;6;167.06
41;413300214;O PRSTEN;150x5;;;kom;101000;28;2434.91;0;0;0;0;28;2434.91;86.96;28;2434.91
41;413300220;O PRSTEN;89.5x3;;;kom;101000;6;504.75;0;0;0;0;6;504.75;84.13;6;504.75
41;413300227;O PRSTEN;103x3.5;;;kom;101000;9;198;0;0;0;0;9;198;22;9;198
41;413300239;O PRSTEN;214.3x5.7;;;kom;101000;8;1511.08;0;0;0;0;8;1511.08;188.89;8;1511.08
41;413300244;O PRSTEN;229.3x5.7;;;kom;101000;7;1787.65;0;0;0;0;7;1787.65;255.38;7;1787.65
41;413300246;O PRSTEN;169.2x5.7;;;kom;101000;10;3150.3;0;0;0;0;10;3150.3;315.03;10;3150.3
41;413300248;O PRSTEN;119,2x5,7;;;kom;101000;42;3611.92;0;0;0;0;42;3611.92;86;42;3611.92
41;413300265;O PRSTEN;45x3;;;kom;101000;8;114.87;0;0;0;0;8;114.87;14.36;8;114.87
41;413300273;O PRSTEN;81.2x5.7;;;kom;101000;10;50.75;0;0;0;0;10;50.75;5.08;10;50.75
41;413300275;O PRSTEN;189.2x5.7;;;kom;101000;6;1170.02;0;0;0;0;6;1170.02;195;6;1170.02
41;413300276;O PRSTEN;319.3x5.7;;;kom;101000;2;658;0;0;0;0;2;658;329;2;658
41;413300316;O PRSTEN;129.2x5.7;;;kom;101000;10;717.58;0;0;0;0;10;717.58;71.76;10;717.58
41;413300317;O PRSTEN;109.2x5.7;;;kom;101000;1;108.12;0;0;0;0;1;108.12;108.12;1;108.12
41;413300322;O PRSTEN;209.2x5.7;;;kom;101000;2;386;0;0;0;0;2;386;193;2;386
41;413300323;O PRSTEN;110x3;;;kom;101000;2;93.99;0;0;0;0;2;93.99;47;2;93.99
41;413300330;O PRSTEN;239.20x5.70    NBR70;;;kom;101000;1;252;0;0;0;0;1;252;252;1;252
41;413300332;V PRSTEN;V 350 L;;V;kom;101010;19;24490.97;0;0;0;0;19;24490.97;1289;19;24490.97
41;413300334;O PRSTEN;144.5x3;;;kom;101000;11;946.82;0;0;0;0;11;946.82;86.07;11;946.82
41;413300340;V PRSTEN;V-110A;;V;kom;101000;4;700;0;0;0;0;4;700;175;4;700
41;413300342;O PRSTEN;64.2x5.7;;;kom;101000;1;38;0;0;0;0;1;38;38;1;38
41;413300354;O PRSTEN;69.5x3;;;kom;101000;1;28;0;0;0;0;1;28;28;1;28
41;413300355;O PRSTEN;56.2x3;;;kom;101000;47;6283.56;0;0;0;0;47;6283.56;133.69;47;6283.56
41;413300471;O PRSTEN;219.3x5.7;;;kom;101000;13;2374.19;0;0;0;0;13;2374.19;182.63;13;2374.19
41;413300524;O PRSTEN;90x3;;;kom;101000;4;151.66;0;0;0;0;4;151.66;37.92;4;151.66
41;413300530;V PRSTEN;247x277x25;V-275 A NBR;V;kom;101000;4;8188.52;0;0;0;0;4;8188.52;2047.13;4;8188.52
41;413300541;O PRSTEN;510x4;;;kom;101000;2;1376.16;0;0;0;0;2;1376.16;688.08;2;1376.16
41;413300572;O PRSTEN;204.2x5.7;;;kom;101000;6;1350.03;0;0;0;0;6;1350.03;225.01;6;1350.03
41;413300627;O PRSTEN;120x5;;;kom;101000;3;227.79;0;0;0;0;3;227.79;75.93;3;227.79
41;413300631;O PRSTEN;269.2x5.7;;;kom;101000;2;390.28;0;0;0;0;2;390.28;195.14;2;390.28
41;413300642;V PRSTEN;V 160A;;V;kom;101000;2;536;0;0;0;0;2;536;268;2;536
41;413300684;O PRSTEN;249.2x5.7;;;kom;101000;4;1600.38;0;0;0;0;4;1600.38;400.1;4;1600.38
41;413300702;V PRSTEN;V-140A;;V;kom;101000;2;914;0;0;0;0;2;914;457;2;914
41;413300721;O PRSTEN;325x3;;;kom;101000;1;393.15;0;0;0;0;1;393.15;393.15;1;393.15
41;413300722;O PRSTEN;315x3;;;kom;101000;2;1115.2;0;0;0;0;2;1115.2;557.6;2;1115.2
41;413300723;O PRSTEN;39x3;;;kom;101000;2;35.83;0;0;0;0;2;35.83;17.92;2;35.83
41;413300726;O PRSTEN;170x4;;;kom;101000;4;1520;0;0;0;0;4;1520;380;4;1520
41;413300727;O PRSTEN;365x4;;;kom;101000;4;3131.99;0;0;0;0;4;3131.99;783;4;3131.99
41;413300748;V-PRSTEN;V-150A;;;kom;101000;8;1720;0;0;0;0;8;1720;215;8;1720
41;413300829;V-PRSTEN;150 VA R;;;kom;101010;2;989.84;0;0;0;0;2;989.84;494.92;2;989.84
41;413300830;V-PRSTEN;110 VA R;;;kom;101010;1;285.54;0;0;0;0;1;285.54;285.54;1;285.54
41;413300843;O-PRSTEN;212x4;;;kom;101000;2;562;0;0;0;0;2;562;281;2;562
41;413300895;O-PRSTEN;270x10;;;kom;101000;2;1760;0;0;0;0;2;1760;880;2;1760
41;413300897;V-PRSTEN;90 VAR;;;kom;101010;88;14173.99;0;0;0;0;88;14173.99;161.07;88;14173.99
41;413300898;V-PRSTEN;275 VAR;;;kom;101010;2;5513.21;0;0;0;0;2;5513.21;2756.61;2;5513.21
41;413400398;GUMENI PRSTE;20026-02-10-02-02-06;;;kom;101000;2;13000;0;0;0;0;2;13000;6500;2;13000
41;413400416;ZAPTIVKE;90 VAR;;;kom;101010;80;12450.57;0;0;0;0;80;12450.57;155.63;80;12450.57
41;413500001;GAJTAN GUM;2mm;;;m;101000;36;1583.34;0;0;0;0;36;1583.34;43.98;36;1583.34
41;413500002;GAJTAN GUM;4mm;;;m;101000;6;504.01;0;0;0;0;6;504.01;84;6;504.01
41;413500005;GAJTAN GUM.;18;;;kom;101000;10;400;0;0;0;0;10;400;40;10;400
41;413500014;GUMA SNUR (G;2.5;;;m;101000;1.5;113.54;0;0;0;0;1.5;113.54;75.69;1.5;113.54
41;413500020;GAJTAN;10;;;m;101000;12;5411.94;0;0;0;0;12;5411.94;450.99;12;5411.94
41;416100001;GUMA SPOLJAS;560x165x11;;;kom;101000;2;21316;0;0;0;0;2;21316;10658;2;21316
41;416100015;GUMA SPOLJNA;2.5x15x16;;;kom;101000;1;23911;0;0;1;23911;0;0;0;0;0
41;416100031;GUMA SPOLJAS;28x9x15;;;kom;101000;2;54636;0;0;0;0;2;54636;27318;2;54636
41;416200002;GUMA UNUTRAS;560x165x11;;;kom;101000;2;2424;0;0;0;0;2;2424;1212;2;2424
41;416200015;GUMA UNUTRAS;2.50x15;;;kom;101000;1;1998;0;0;1;1998;0;0;0;0;0
41;416200030;GUMA UNUTRAS;28x9x15;;;kom;101000;4;8904;0;0;0;0;4;8904;2226;4;8904
41;416300002;POJAS GUMENI;560x165x11;;;kom;101000;2;1918;0;0;0;0;2;1918;959;2;1918
41;416300016;POJAS GUMENI;250x15;;;kom;101000;1;1652;0;0;1;1652;0;0;0;0;0
41;417100044;AMORTIZER GU;30064-16-08;;;kom;101000;4;12945.6;0;0;0;0;4;12945.6;3236.4;4;12945.6
41;417100148;AMORTIZER GU;25130-107-01-10 * fi 8;;;kom;101000;20;15000;0;0;0;0;20;15000;750;20;15000
41;417100150;AMORTIZER GU;23166-03-02-08;;;kom;101000;2;6200;0;0;0;0;2;6200;3100;2;6200
41;417200170;GUMENI ULOZA;30055-08-02-03-03;;;kom;101000;12;5400;0;0;0;0;12;5400;450;12;5400
41;417200171;GUMENI ULOZA;30055-08-03-07-04;;;kom;101000;16;5120;0;0;0;0;16;5120;320;16;5120
41;417300003;ODBOJNIK GUM;23138-08-02-10-01   50;;;kom;101000;1;4764.6;0;0;0;0;1;4764.6;4764.6;1;4764.6
41;417790002;OBUJMICA GUM;TS0802 50x80 (fi40x65m;;;kom;101000;12;201;0;0;0;0;12;201;16.75;12;201
41;431100005;KOCIONA OBLO;150x10x256;;;kom;101000;8;83.13;0;0;0;0;8;83.13;10.39;8;83.13
41;431100073;KOCIONA OBLO;65x15x170     DG560-03;;;kom;101000;10;2211.12;0;0;0;0;10;2211.12;221.11;10;2211.12
41;432300073;TEKS TRAKA;2130.16    10x80x600mm;;;kom;101000;182;54600;0;0;0;0;182;54600;300;182;54600
41;432300074;TEKS TRAKA;2130.17   10x80x850mm;;;kom;101000;182;72800;0;0;0;0;182;72800;400;182;72800
41;432400011;KLINGERIT;2x1500x1500;;;kom;101000;1;5982.2;0;0;1;5982.2;0;0;0;0;0
41;432400017;KLINGERIT;0.5x1500x1500;;;kom;101000;1;1651.35;0;0;0;0;1;1651.35;1651.35;1;1651.35
41;433200007;ZASTITNA HAR;12-104471H;;;kom;101000;4;6400;0;0;0;0;4;6400;1600;4;6400
41;434100002;TER PAPIR (K;;ROLNA;;kom;101000;3;2939.96;0;0;0;0;3;2939.96;979.99;3;2939.96
41;461100004;STAKLO;5/6 420x1350;;;kom;101000;1;130.68;0;0;0;0;1;130.68;130.68;1;130.68
41;472100002;KOKSNA PRASI;;;;kg;101000;400;2800;0;0;0;0;400;2800;7;400;2800
41;491100001;SILICA GEL;1.5kg;;;kom;101000;1;1465.55;0;0;0;0;1;1465.55;1465.55;1;1465.55
41;491100003;SILIKA GEL;100gr.;;;kom;101000;85;11266.66;0;0;0;0;85;11266.66;132.55;85;11266.66
41;491200001;MODEL OD VOS;J291;;;kg;101000;11;88;0;0;0;0;11;88;8;11;88
45;211190001;GLODALO ZA S;V03385/CARB za krzalic;89142 04/07;GBC;kom;103300;9;268963.42;0;0;0;0;9;268963.42;29884.82;9;268963.42
45;211190002;GLODALO ZA S;V03601/INOX za krzalic;86288 03/07;GBC;kom;103300;12;398556.53;2;66000;0;0;14;464556.53;33182.61;14;464556.53
45;211370001;GLODACKA GLA;BDS, SKF 020 SFR063;;;kom;103300;2;43125;0;0;0;0;2;43125;21562.5;2;43125
45;211420006;GLODALO ROTO;�8 1B 0820-1     TM;G.103;G.103;kom;103300;3;8709.75;0;0;0;0;3;8709.75;2903.25;3;8709.75
45;211420014;GLODALO ROTO;ZYA-S 1020/6 Z3P   211;;;kom;103300;3;8306.55;0;0;0;0;3;8306.55;2768.85;3;8306.55
45;211420015;GLODALO ROTO;B1230/6 Z3  21103306;;;kom;103300;12;47548.19;0;0;0;0;12;47548.19;3962.35;12;47548.19
45;211420016;GLODALO ROTO;RBF 1020/6Z3  21117726;;;kom;103300;2;6076.46;0;0;0;0;2;6076.46;3038.23;2;6076.46
45;211420017;GLODALO ROTO;ZYA 1225/6  str. 9;;;kom;103300;8;31305.8;0;0;0;0;8;31305.8;3913.23;8;31305.8
45;211420019;GLODALO ROTO;13/6x25;;;kom;103300;1;2518.2;0;0;0;0;1;2518.2;2518.2;1;2518.2
45;211420023;GLODALO ROTO;HM ZYAS 1225/6 Z3P PFE;HM PFERD;;kom;103300;10;39020.75;0;0;0;0;10;39020.75;3902.08;10;39020.75
45;211420024;GLODALO ROTO;B 1635/6 Z3 str. 11;;;kom;103300;11;58010.48;0;0;0;0;11;58010.48;5273.68;11;58010.48
45;211420025;GLODALO ROTO;zya0820/6 z4;HM;;kom;103300;12;28616.7;0;0;0;0;12;28616.7;2384.73;12;28616.7
45;211420026;GLODALO ROTO;ZYA 1020/6 Z4;;;kom;103300;13;35081.62;0;0;0;0;13;35081.62;2698.59;13;35081.62
45;211420028;GLODALO ROTO;ZYA 0820/6Z3p;;;kom;103300;2;5415.9;0;0;0;0;2;5415.9;2707.95;2;5415.9
45;211420030;GLODALO ROTO;ZYA 0616.06   76006011;;;kom;103300;3;4487.4;0;0;0;0;3;4487.4;1495.8;3;4487.4
45;211420031;GLODALO ROTO;SPH 1230.06 TN ozub. 1;;;kom;103300;3;17563.5;0;0;0;0;3;17563.5;5854.5;3;17563.5
45;211420032;GLODALO ROTO;HM RBF 0618.06 Z1 7600;;;kom;103300;5;8572.5;0;0;0;0;5;8572.5;1714.5;5;8572.5
45;211420033;GLODALO ROTO;HM ZYA 6x16 Z3P 061676;;;kom;103300;5;6250;0;0;0;0;5;6250;1250;5;6250
45;211420034;GLODALO ROTO;HM RBF 6x16 Z3P 061686;;;kom;103300;5;8250;0;0;0;0;5;8250;1650;5;8250
45;211420035;GLODALOMPEZA;THC MKL;;THC;m;103300;7;15748.4;0;0;0;0;7;15748.4;2249.77;7;15748.4
45;211420036;GLODALO ROTO;HM RBF 0820/6 Z4;;;kom;103300;4;11195.78;0;0;0;0;4;11195.78;2798.95;4;11195.78
45;211420048;GLODALO ROTO;WRC 1225/6 Z4 str.11;;;kom;103300;4;17168.4;0;0;0;0;4;17168.4;4292.1;4;17168.4
45;211420049;GLODALO ROTO;VRC 1020/6 Steel;;;kom;103300;1;3623.5;0;0;0;0;1;3623.5;3623.5;1;3623.5
45;211420050;GLODALO ROTO;RBF 1225/6 Z4 str.13;;;kom;103300;2;7512.6;0;0;0;0;2;7512.6;3756.3;2;7512.6
45;212120001;BURGIJA;  1.00    HSS;DIN 338;JUS K.D3.020;kom;103300;1;22.38;0;0;0;0;1;22.38;22.38;1;22.38
45;212120010;BURGIJA;  2.00    HSS;DIN 338;JUS K.D3.020;kom;103300;61;1471.77;0;0;0;0;61;1471.77;24.13;61;1471.77
45;212120020;BURGIJA;  2.90    HSS;DIN 338;JUS K.D3.020;kom;103300;2;87.22;0;0;0;0;2;87.22;43.61;2;87.22
45;212120021;BURGIJA;  3.00    HSS;DIN 338;JUS K.D3.020;kom;103300;73;2888.7;0;0;0;0;73;2888.7;39.57;73;2888.7
45;212120022;BURGIJA;fi 9.5;;JUS K.D3.020;kom;103300;6;1044;0;0;0;0;6;1044;174;6;1044
