MBRD;UKKONTR;M_G;SSZNE;SIZNE;SIZN;SSNNE;SINNE;IZNETO;IZBRUTO;POREZ1;POREZ2;IZBRPR;IZBRBOL;SID;SIDBOL;SIPPR;SIPBOL;SIP;POSPOR;SIP_D;SIOB;IZNETO2;OLAKSICA;EFSATI;AKONT;NEAK;AK;NRAKON;VAKON;UKNETO;ZARKR;KOEF;RBTC;RBIM;UKIS;UKSIOB;UKZARKR;UKAKONT;UKNRAKON;UKVAKON;DEO1;REC;HKMB;RBPS;IZBRBO1;SIN;RAD2;RAD3;RAD4;UKUPNO;ISPLATA;VISP;MINIM;OSNOV;DEOIM;PRIZ;PRCAS;IZN2;BROJ;MRBTC;POROSL;GOD_30;GOD_50;NETO;BROSN;PIOR;ZDRR;ONEZR;PIOP;ZDRP;ONEZP;SOP;DBEN;EFIZNO;BMIN;UKUPNO1;PIOR1;ZDRR1;ONEZR1;PIOP1;ZDRP1;ONEZP1;BROSN1;POROSL1;SIP1;IZNETO1;N
0004244;;0124;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;0.00;;32230000;997;0.000;0.000;0.000;0.000;0.000;0.000;;1;0001741;03;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004247;;0124;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;0.00;;32320000;930;0.000;0.000;0.000;0.000;0.000;0.000;;1;0001744;03;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004248;;0124;196.0;133432.78;;0.0;0.00;133432.78;133432.78;;0.00;133432.78;;26553.12;0.00;10843.28;0.00;10843.28;0.00;;960.36;0.00;367.21;144.00;10000.00;0.00;;0.00;0.00;;8918.00;;32320000;910;76158.020;960.360;8918.000;10000.000;0.000;0.000;;1;0001745;03;0.00;0.00;1;0;0;133432.78;;;568.92;71972.83;;97423.97;156.0;;;;25000.00;0.00;0.00;96036.38;133432.78;18680.59;6871.79;1000.75;13343.28;6871.79;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004250;;0124;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;0.00;;32250000;980;0.000;0.000;0.000;0.000;0.000;0.000;;1;0001747;03;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004255;;0124;124.0;64622.63;;72.0;27114.60;91737.23;91737.23;;0.00;91737.23;;18255.71;0.00;6673.72;0.00;6673.72;0.00;;668.08;0.00;367.21;88.00;10000.00;0.00;;0.00;0.00;;6698.00;;32320000;997;49441.720;668.080;6698.000;10000.000;0.000;0.000;;1;0001748;03;0.00;0.00;1;0;0;91737.23;;;381.89;45533.83;;43860.70;100.0;;;;25000.00;0.00;0.00;66807.80;91737.23;12843.21;4724.47;688.03;9173.72;4724.47;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004261;;0124;220.0;108366.55;;2.0;0.00;108366.55;108366.55;;0.00;108366.55;;21564.94;0.00;8336.66;0.00;8336.66;0.00;;784.65;0.00;367.21;158.00;10000.00;0.00;;0.00;0.00;;1023.00;;32270000;930;66657.300;784.650;1023.000;10000.000;0.000;0.000;;1;0001749;03;0.00;0.00;1;0;0;108366.55;;;386.94;80785.83;;87192.00;196.0;;;;25000.00;0.00;0.00;78464.95;108366.55;15171.32;5580.88;812.75;10836.66;5580.88;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004269;;0124;184.0;126144.74;;0.0;0.00;126144.74;126144.74;;0.00;126144.74;;25102.80;0.00;10114.47;0.00;10114.47;0.00;;909.28;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;2108.00;;32250000;930;77910.190;909.280;2108.000;10000.000;0.000;0.000;;1;0001750;03;0.00;0.00;1;0;0;126144.74;;;580.98;67566.33;;97015.93;160.0;;;;25000.00;0.00;0.00;90927.47;126144.74;17660.26;6496.45;946.09;12614.47;6496.45;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004288;;0124;213.0;151844.76;;0.0;0.00;151844.76;151844.76;;0.00;151844.76;;30217.11;0.00;12684.48;0.00;12684.48;0.00;;1089.43;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;150.00;;32320000;992;97703.740;1089.430;150.000;10000.000;0.000;0.000;;1;0001752;03;0.00;0.00;1;0;0;151844.76;;;586.94;78215.37;;121447.54;189.0;;;;25000.00;0.00;0.00;108943.17;151844.76;21258.27;7820.01;1138.84;15184.48;7820.01;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004302;;0124;184.0;106302.27;;0.0;0.00;106302.27;106302.27;;0.00;106302.27;;21154.15;0.00;8130.23;0.00;8130.23;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;9901.00;;31400000;930;57116.890;0.000;9901.000;10000.000;0.000;0.000;;1;0001756;06;0.00;0.00;1;0;0;106302.27;;;487.69;67566.33;;81453.75;160.0;;;;25000.00;0.00;0.00;77017.89;106302.27;14882.32;5474.57;797.27;10630.23;5474.57;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004304;;0124;140.0;87568.02;;72.0;31415.18;118983.20;118983.20;;0.00;118983.20;;23677.66;0.00;9398.32;0.00;9398.32;0.00;;859.07;0.00;367.21;88.00;10000.00;0.00;;0.00;0.00;;0.00;;32120000;930;75048.150;859.070;0.000;10000.000;0.000;0.000;;1;0001757;03;0.00;0.00;1;0;0;118983.20;;;447.94;51409.16;;63031.43;116.0;;;;25000.00;0.00;0.00;85907.22;118983.20;16657.65;6127.63;892.37;11898.32;6127.63;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004322;;0124;209.0;139649.50;;0.0;0.00;139649.50;139649.50;;0.00;139649.50;;27790.25;0.00;11464.95;0.00;11464.95;0.00;;6003.94;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32320000;401;84390.360;6003.940;0.000;10000.000;0.000;0.000;;1;0001763;03;0.00;0.00;1;0;0;139649.50;;;537.24;76746.54;;110852.62;185.0;;;;25000.00;0.00;0.00;100394.30;139649.50;19550.93;7191.95;1047.37;13964.95;7191.95;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004324;;0124;189.0;96073.17;;0.0;0.00;96073.17;96073.17;;0.00;96073.17;;19118.56;0.00;7107.32;0.00;7107.32;0.00;;698.47;0.00;330.49;160.00;10000.00;0.00;;0.00;0.00;;13525.61;;32220000;980;45623.210;698.470;13525.610;10000.000;0.000;0.000;;1;0001764;03;0.00;0.00;1;0;0;96073.17;;;425.34;69402.37;;73096.87;165.0;;;;25000.00;0.00;0.00;69847.29;96073.17;13450.24;4947.77;720.55;9607.32;4947.77;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004326;;0124;203.0;102325.94;;0.0;0.00;102325.94;102325.94;;0.00;102325.94;;20362.86;0.00;7732.59;0.00;7732.59;0.00;;0.00;0.00;330.49;160.00;10000.00;0.00;;0.00;0.00;;7863.32;;32230000;930;56367.170;0.000;7863.320;10000.000;0.000;0.000;;1;0004326;03;0.00;0.00;1;0;0;102325.94;;;425.11;74543.29;;81589.79;179.0;;;;25000.00;0.00;0.00;74230.49;102325.94;14325.63;5269.79;767.44;10232.59;5269.79;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004331;;0124;220.0;109729.59;;0.0;0.00;109729.59;109729.59;;0.00;109729.59;;21836.19;0.00;8472.96;0.00;8472.96;0.00;;794.20;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;2205.00;;32400000;920;66421.240;794.200;2205.000;10000.000;0.000;0.000;;1;0001767;03;0.00;0.00;1;0;0;109729.59;;;403.99;80785.83;;88121.64;196.0;;;;25000.00;0.00;0.00;79420.44;109729.59;15362.14;5651.07;822.97;10972.96;5651.07;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004341;;0124;215.0;122151.09;;0.0;0.00;122151.09;122151.09;;0.00;122151.09;;24308.07;0.00;9715.11;0.00;9715.11;0.00;;881.28;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;150.00;;31300000;997;77096.630;881.280;150.000;10000.000;0.000;0.000;;1;0001773;06;0.00;0.00;1;0;0;122151.09;;;448.95;78949.79;;97511.61;191.0;;;;25000.00;0.00;0.00;88127.91;122151.09;17101.15;6290.78;916.13;12215.11;6290.78;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004349;;0124;184.0;66284.52;;0.0;0.00;76647.40;76647.40;;0.00;76647.40;;15252.83;0.00;5164.74;0.00;5164.74;0.00;;562.30;0.00;367.21;24.00;10000.00;0.00;;0.00;0.00;;949.00;;32220000;930;44718.530;562.300;949.000;10000.000;0.000;0.000;;1;0001774;03;76647.40;0.00;0;1;0;76647.40;;;310.89;67566.33;;11634.48;24.0;;;;25000.00;0.00;0.00;56229.83;76647.40;10730.64;3947.34;574.86;7664.74;3947.34;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004354;;0124;184.0;80371.60;;0.0;0.00;80401.04;80401.04;;0.00;80401.04;;15999.81;0.00;5540.10;0.00;5540.10;0.00;;588.61;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;1955.00;;42000000;910;46317.520;588.610;1955.000;10000.000;0.000;0.000;;1;0001776;03;80401.04;0.00;0;1;0;80401.04;;;367.05;67566.33;;61741.65;160.0;;;;25000.00;0.00;0.00;58861.13;80401.04;11256.15;4140.65;603.01;8040.10;4140.65;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004366;;0124;216.0;179201.01;;0.0;0.00;179201.01;179201.01;;0.00;179201.01;;35661.00;0.00;15420.10;0.00;15420.10;0.00;;1281.20;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;150.00;;32220000;930;116688.710;1281.200;150.000;10000.000;0.000;0.000;;1;0002056;03;0.00;0.00;1;0;0;179201.01;;;647.81;79317.00;;142718.12;192.0;;;;25000.00;0.00;0.00;128119.91;179201.01;25088.14;9228.85;1344.01;17920.10;9228.85;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004371;;0124;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;0.00;;32260000;920;0.000;0.000;0.000;0.000;0.000;0.000;;1;0001782;03;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004389;;0124;283.0;233682.43;;0.0;0.00;233682.43;233682.43;;0.00;233682.43;;46502.80;0.00;20868.24;0.00;20868.24;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;1577.00;;32320000;997;154734.390;0.000;1577.000;10000.000;0.000;0.000;;1;0001787;03;0.00;0.00;1;0;0;233682.43;;;644.23;103919.95;;197625.38;259.0;;;;25000.00;0.00;0.00;166311.39;233682.43;32715.54;12034.65;1752.62;23368.24;12034.65;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004392;;0124;224.0;143505.94;;0.0;0.00;143505.94;143505.94;;0.00;143505.94;;28557.68;0.00;11850.59;0.00;11850.59;0.00;;1033.15;0.00;367.21;176.00;10000.00;0.00;;0.00;0.00;;1140.00;;32330000;930;90924.520;1033.150;1140.000;10000.000;0.000;0.000;;1;0001788;03;0.00;0.00;1;0;0;143505.94;;;499.65;82254.66;;116588.20;200.0;;;;25000.00;0.00;0.00;103097.67;143505.94;20090.83;7390.56;1076.29;14350.59;7390.56;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004393;;0124;212.0;122751.40;;0.0;0.00;122751.40;122751.40;;0.00;122751.40;;24427.53;0.00;9775.14;0.00;9775.14;0.00;;886.03;0.00;367.21;164.00;10000.00;0.00;;0.00;0.00;;17313.00;;32330000;910;60349.700;886.030;17313.000;10000.000;0.000;0.000;;1;0001789;03;0.00;0.00;1;0;0;122751.40;;;427.66;77848.16;;98350.39;188.0;;;;25000.00;0.00;0.00;88548.73;122751.40;17185.20;6321.70;920.64;12275.14;6321.70;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004396;;0124;216.0;142056.69;;0.0;0.00;142056.69;142056.69;;0.00;142056.69;;28269.28;0.00;11705.67;0.00;11705.67;0.00;;1021.90;0.00;367.21;168.00;10000.00;0.00;;0.00;0.00;;17120.00;;32330000;997;73939.840;1021.900;17120.000;10000.000;0.000;0.000;;1;0001790;03;0.00;0.00;1;0;0;142056.69;;;500.73;79317.00;;114214.68;192.0;;;;25000.00;0.00;0.00;102081.74;142056.69;19887.94;7315.92;1065.43;14205.67;7315.92;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004397;;0124;184.0;89116.32;;0.0;0.00;89116.32;89116.32;;0.00;89116.32;;17734.15;0.00;6411.63;0.00;6411.63;0.00;;649.71;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;7042.00;;32310000;991;47278.830;649.710;7042.000;10000.000;0.000;0.000;;1;0001791;06;0.00;0.00;1;0;0;89116.32;;;408.31;67566.33;;68485.26;160.0;;;;25000.00;0.00;0.00;64970.54;89116.32;12476.28;4589.49;668.37;8911.63;4589.49;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004400;;0124;217.0;166682.24;;0.0;0.00;166682.24;166682.24;;0.00;166682.24;;33169.77;0.00;14168.22;0.00;14168.22;0.00;;0.00;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32250000;930;109344.250;0.000;0.000;10000.000;0.000;0.000;;1;0001792;04;0.00;0.00;1;0;0;166682.24;;;615.50;79684.20;;133878.51;193.0;;;;25000.00;0.00;0.00;119344.25;166682.24;23335.51;8584.14;1250.12;16668.22;8584.14;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004430;;0124;189.0;116863.43;;40.0;19056.23;135919.66;135919.66;;0.00;135919.66;;27048.01;0.00;11091.97;0.00;11091.97;0.00;;977.80;0.00;367.21;120.00;10000.00;0.00;;0.00;0.00;;15483.88;;32270000;910;71318.000;977.800;15483.880;10000.000;0.000;0.000;;1;0001800;03;0.00;0.00;1;0;0;135919.66;;;471.39;69402.37;;91048.84;165.0;;;;25000.00;0.00;0.00;97779.68;135919.66;19028.75;6999.86;1019.40;13591.97;6999.86;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004434;;0124;195.0;101254.66;;0.0;0.00;101254.66;101254.66;;0.00;101254.66;;20149.68;0.00;7625.47;0.00;7625.47;0.00;;734.80;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;3186.32;;32250000;910;59558.390;734.800;3186.320;10000.000;0.000;0.000;;1;0001801;03;0.00;0.00;1;0;0;101254.66;;;433.04;71605.62;;79271.36;171.0;;;;25000.00;0.00;0.00;73479.51;101254.66;14175.65;5214.61;759.41;10125.47;5214.61;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004463;;0124;220.0;102784.66;;0.0;0.00;102784.66;102784.66;;0.00;102784.66;;20454.15;0.00;7778.47;0.00;7778.47;0.00;;745.52;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;9773.27;;32290000;910;54033.250;745.520;9773.270;10000.000;0.000;0.000;;1;0001804;03;0.00;0.00;1;0;0;102784.66;;;370.09;80785.83;;82512.45;196.0;;;;25000.00;0.00;0.00;74552.04;102784.66;14389.85;5293.41;770.88;10278.47;5293.41;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004473;;0124;262.0;176914.32;;0.0;0.00;176914.32;176914.32;;0.00;176914.32;;35205.95;0.00;15191.43;0.00;15191.43;0.00;;1265.17;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;5262.68;;41000000;930;109989.090;1265.170;5262.680;10000.000;0.000;0.000;;1;0001806;06;0.00;0.00;1;0;0;176914.32;;;537.55;96208.58;;149636.85;238.0;;;;25000.00;0.00;0.00;126516.94;176914.32;24768.00;9111.09;1326.86;17691.43;9111.09;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004479;;0124;228.0;129615.88;;0.0;0.00;129615.88;129615.88;;0.00;129615.88;;25793.56;0.00;10461.59;0.00;10461.59;0.00;;934.69;0.00;367.21;168.00;10000.00;0.00;;0.00;0.00;;1348.00;;32330000;980;81078.040;934.690;1348.000;10000.000;0.000;0.000;;1;0001807;03;0.00;0.00;1;0;0;129615.88;;;429.66;83723.50;;105424.03;204.0;;;;25000.00;0.00;0.00;93360.73;129615.88;18146.22;6675.22;972.12;12961.59;6675.22;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004485;;0124;215.0;109567.68;;0.0;0.00;109567.68;109567.68;;0.00;109567.68;;21803.97;0.00;8456.77;0.00;8456.77;0.00;;793.07;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;2863.19;;32400000;910;65650.680;793.070;2863.190;10000.000;0.000;0.000;;1;0001809;06;0.00;0.00;1;0;0;109567.68;;;404.22;78949.79;;87475.96;191.0;;;;25000.00;0.00;0.00;79306.94;109567.68;15339.48;5642.74;821.76;10956.77;5642.74;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004486;;0124;235.0;185393.52;;0.0;0.00;185393.52;185393.52;;0.00;185393.52;;36893.31;0.00;16039.35;0.00;16039.35;0.00;;1324.61;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32240000;930;121136.250;1324.610;0.000;10000.000;0.000;0.000;;1;0001810;04;0.00;0.00;1;0;0;185393.52;;;610.76;86293.95;;151276.55;211.0;;;;25000.00;0.00;0.00;132460.86;185393.52;25955.09;9547.77;1390.45;18539.35;9547.77;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004496;;0124;160.0;44522.57;;0.0;0.00;64628.17;64628.17;;0.00;64628.17;;12861.01;0.00;4288.90;0.00;4288.90;0.00;;474.78;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;3723.00;;32230000;992;43280.480;474.780;3723.000;0.000;0.000;0.000;;1;0001813;04;64628.17;0.00;0;1;0;64628.17;;;241.55;58753.33;;0.00;0.0;;;;21739.13;0.00;0.00;47478.26;64628.17;9047.94;3328.35;484.71;6462.82;3328.35;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004500;;0124;187.0;82263.69;;3.0;0.00;82287.22;82287.22;;0.00;82287.22;;16375.16;0.00;5728.72;0.00;5728.72;0.00;;0.00;0.00;367.21;157.00;10000.00;0.00;;0.00;0.00;;576.00;;32220000;910;49607.340;0.000;576.000;10000.000;0.000;0.000;;1;0001815;03;82287.22;0.00;0;1;0;82287.22;;;367.08;68667.95;;63786.91;163.0;;;;25000.00;0.00;0.00;60183.34;82287.22;11520.21;4237.79;617.15;8228.72;4237.79;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004504;;0124;184.0;114484.03;;0.0;0.00;114484.03;114484.03;;0.00;114484.03;;22782.32;0.00;8948.40;0.00;8948.40;0.00;;827.53;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;150.00;;32320000;930;71775.780;827.530;150.000;10000.000;0.000;0.000;;1;0001816;03;0.00;0.00;1;0;0;114484.03;;;527.99;67566.33;;87937.99;160.0;;;;25000.00;0.00;0.00;82753.31;114484.03;16027.76;5895.93;858.63;11448.40;5895.93;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004507;;0124;184.0;90574.98;;0.0;0.00;90574.98;90574.98;;0.00;90574.98;;18024.42;0.00;6557.50;0.00;6557.50;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;995.00;;23100000;920;54998.060;0.000;995.000;10000.000;0.000;0.000;;1;0001817;06;0.00;0.00;1;0;0;90574.98;;;415.19;67566.33;;69782.11;160.0;;;;25000.00;0.00;0.00;65993.06;90574.98;12680.50;4664.61;679.31;9057.50;4664.61;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004510;;0124;216.0;103728.39;;0.0;0.00;103728.39;103728.39;;0.00;103728.39;;20641.95;0.00;7872.84;0.00;7872.84;0.00;;753.22;0.00;367.21;168.00;10000.00;0.00;;0.00;0.00;;11822.00;;32330000;991;52638.380;753.220;11822.000;10000.000;0.000;0.000;;1;0001818;03;0.00;0.00;1;0;0;103728.39;;;371.03;79317.00;;83794.45;192.0;;;;25000.00;0.00;0.00;75213.60;103728.39;14521.97;5342.01;777.96;10372.84;5342.01;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004513;;0124;212.0;121333.74;;8.0;3545.66;124879.40;124879.40;;0.00;124879.40;;24851.00;0.00;9987.94;0.00;9987.94;0.00;;900.41;0.00;367.21;152.00;10000.00;0.00;;0.00;0.00;;2255.00;;31300000;930;76885.050;900.410;2255.000;10000.000;0.000;0.000;;1;0001821;06;0.00;0.00;1;0;0;124879.40;;;450.89;77848.16;;96930.70;188.0;;;;25000.00;0.00;0.00;90040.46;124879.40;17483.12;6431.29;936.60;12487.94;6431.29;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004514;;0124;234.0;197771.00;;0.0;0.00;197771.00;197771.00;;0.00;197771.00;;39356.43;0.00;17277.10;0.00;17277.10;0.00;;1411.38;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;3672.00;;32270000;997;126054.090;1411.380;3672.000;10000.000;0.000;0.000;;1;0001822;06;0.00;0.00;1;0;0;197771.00;;;669.59;85926.75;;161541.18;210.0;;;;25000.00;0.00;0.00;141137.47;197771.00;27687.94;10185.21;1483.28;19777.10;10185.21;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004515;;0124;196.0;100379.47;;0.0;0.00;100379.47;100379.47;;0.00;100379.47;;19975.51;0.00;7537.95;0.00;7537.95;0.00;;728.66;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;6570.00;;32210000;930;55567.350;728.660;6570.000;10000.000;0.000;0.000;;1;0001823;06;0.00;0.00;1;0;0;100379.47;;;426.25;71972.83;;79241.11;172.0;;;;25000.00;0.00;0.00;72866.01;100379.47;14053.13;5169.54;752.85;10037.95;5169.54;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004525;;0124;194.0;106276.32;;0.0;0.00;106276.32;106276.32;;0.00;106276.32;;21148.99;0.00;8127.63;0.00;8127.63;0.00;;770.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;150.00;;32310000;930;66079.700;770.000;150.000;10000.000;0.000;0.000;;1;0001825;06;0.00;0.00;1;0;0;106276.32;;;449.39;71238.41;;83048.91;170.0;;;;25000.00;0.00;0.00;76999.70;106276.32;14878.68;5473.23;797.07;10627.63;5473.23;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004532;;0124;130.0;64689.59;;72.0;26096.93;90869.32;90869.32;;0.00;90869.32;;18082.99;0.00;6586.93;0.00;6586.93;0.00;;661.99;0.00;367.21;88.00;10000.00;0.00;;0.00;0.00;;1348.00;;32310000;920;54189.410;661.990;1348.000;10000.000;0.000;0.000;;1;0001826;01;90869.32;0.00;0;1;0;90869.32;;;366.76;47737.08;;45310.28;106.0;;;;25000.00;0.00;0.00;66199.40;90869.32;12721.70;4679.77;681.52;9086.93;4679.77;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004548;;0124;216.0;162155.93;;17.0;9381.81;171537.74;171537.74;;0.00;171537.74;;34136.01;0.00;14653.77;0.00;14653.77;0.00;;1227.48;0.00;367.21;143.00;10000.00;0.00;;0.00;0.00;;4655.00;;32230000;910;106865.480;1227.480;4655.000;10000.000;0.000;0.000;;1;0001830;03;0.00;0.00;1;0;0;171537.74;;;576.77;79317.00;;130573.73;192.0;;;;25000.00;0.00;0.00;122747.96;171537.74;24015.28;8834.19;1286.53;17153.77;8834.19;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0004549;;0124;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;0.00;;32250000;920;0.000;0.000;0.000;0.000;0.000;0.000;;1;0001831;04;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
