MBRD,RBVP,SLOV,SATI,IZNO,PERC,KOEF,RJ,BRIG,POK2,RBTC,KONT,RBKO
0006235,002,G,38,0,0,103892.72,202,06235,K,32320000,,
0006235,019,L,206,0,0,103892.72,202,06235,I,32320000,,
0006236,001,A,168,0,0,97104.14,300,00000,G,22300000,,
0006236,002,G,10,0,0,97104.14,300,00000,K,22300000,,
0006236,019,L,114,0,0,97104.14,300,00000,I,22300000,,
0006238,001,A,168,0,0,92480.46,900,00000,G,41000000,,
0006238,019,L,168,0,0,92480.46,900,00000,I,41000000,,
0006243,013,C,168,0,0,113878.46,302,06243,G,32220000,,
0006244,001,A,168,0,0,93906.99,307,06244,G,32270000,,
0006244,002,G,32,0,0,93906.99,307,06244,K,32270000,,
0006244,007,E,50,0,0,93906.99,307,06244,K,32270000,,
0006244,019,L,200,0,0,93906.99,307,06244,I,32270000,,
0006248,001,A,168,0,0,93906.99,307,06248,G,32270000,,
0006248,002,G,36,0,0,93906.99,307,06248,K,32270000,,
0006248,019,L,204,0,0,93906.99,307,06248,I,32270000,,
0006257,001,A,168,0,0,91053.92,202,06257,G,32320000,,
0006257,002,G,1,0,0,91053.92,202,06257,K,32320000,,
0006257,019,L,169,0,0,91053.92,202,06257,I,32320000,,
0006258,001,A,159,0,0,76788.59,302,06258,G,32220000,,
0006258,002,G,32,0,0,76788.59,302,06258,K,32220000,,
0006258,007,E,30,0,0,76788.59,302,06258,K,32220000,,
0006258,017,O,8,0,0,76788.59,302,06258,K,32220000,,
0006258,018,O,1,0,0,76788.59,302,06258,K,32220000,,
0006258,019,L,191,0,0,76788.59,302,06258,I,32220000,,
0006259,001,A,166,0,0,91053.92,602,06259,G,32120000,,
0006259,017,O,2,0,0,91053.92,602,06259,K,32120000,,
0006259,019,L,166,0,0,91053.92,602,06259,I,32120000,,
0006261,001,A,157,0,0,65091.01,304,06261,G,32240000,,
0006261,017,O,8,0,0,65091.01,304,06261,K,32240000,,
0006261,018,O,3,0,0,65091.01,304,06261,K,32240000,,
0006261,019,L,157,0,0,65091.01,304,06261,I,32240000,,
0006263,001,A,101,0,0,91053.92,403,06263,G,32120000,,
0006263,002,G,42,0,0,91053.92,403,06263,K,32120000,,
0006263,009,O,64,0,0,91053.92,403,06263,G,32120000,,
0006263,017,O,1,0,0,91053.92,403,06263,K,32120000,,
0006263,018,O,2,0,0,91053.92,403,06263,K,32120000,,
0006263,019,L,143,0,0,91053.92,403,06263,I,32120000,,
0006264,001,A,149,0,0,71082.45,403,00000,G,32210000,,
0006264,002,G,38,0,0,71082.45,403,00000,K,32210000,,
0006264,007,E,40,0,0,71082.45,403,00000,K,32210000,,
0006264,010,O,16,0,0,71082.45,403,00000,G,32210000,,
0006264,017,O,3,0,0,71082.45,403,00000,K,32210000,,
0006264,019,L,187,0,0,71082.45,403,00000,I,32210000,,
0006266,001,A,102,0,0,82494.72,406,06266,G,32120000,,
0006266,002,G,34,0,0,82494.72,406,06266,K,32120000,,
0006266,009,O,64,0,0,82494.72,406,06266,G,32120000,,
0006266,017,O,2,0,0,82494.72,406,06266,K,32120000,,
0006266,019,L,136,0,0,82494.72,406,06266,I,32120000,,
0006267,001,A,168,0,0,105319.26,403,06267,G,32320000,,
0006267,002,G,30,0,0,105319.26,403,06267,K,32320000,,
0006267,019,L,198,0,0,105319.26,403,06267,I,32320000,,
0006289,001,A,168,0,0,113878.46,403,06289,G,32230000,,
0006289,002,G,39,0,0,113878.46,403,06289,K,32230000,,
0006289,007,E,50,0,0,113878.46,403,06289,K,32230000,,
0006289,019,L,207,0,0,113878.46,403,06289,I,32230000,,
0006290,001,A,159,0,0,65091.01,403,06290,G,32220000,,
0006290,002,G,23,0,0,65091.01,403,06290,K,32220000,,
0006290,017,O,7,0,0,65091.01,403,06290,K,32220000,,
0006290,018,O,2,0,0,65091.01,403,06290,K,32220000,,
0006290,019,L,182,0,0,65091.01,403,06290,I,32220000,,
0006293,001,A,168,0,0,65376.32,401,06293,G,32120000,,
0006293,002,G,78,0,0,65376.32,401,06293,K,32120000,,
0006293,019,L,246,0,0,65376.32,401,06293,I,32120000,,
0006400,001,A,168,0,0,93906.99,401,06400,G,32320000,,
0006400,019,L,168,0,0,93906.99,401,06400,I,32320000,,
0006401,001,A,96,0,0,91053.92,401,06401,G,32320000,,
0006401,002,G,30,0,0,91053.92,401,06401,K,32320000,,
0006401,009,O,72,0,0,91053.92,401,06401,G,32320000,,
0006401,019,L,126,0,0,91053.92,401,06401,I,32320000,,
0006402,001,A,168,0,0,113878.46,401,06402,G,32320000,,
0006402,002,G,30,0,0,113878.46,401,06402,K,32320000,,
0006402,019,L,198,0,0,113878.46,401,06402,I,32320000,,
0006405,001,A,168,0,0,102466.19,403,06405,G,32260000,,
0006405,002,G,35,0,0,102466.19,403,06405,K,32260000,,
0006405,007,E,20,0,0,102466.19,403,06405,K,32260000,,
0006405,019,L,203,0,0,102466.19,403,06405,I,32260000,,
0006406,001,A,168,0,0,113878.46,403,06406,G,32240000,,
0006406,002,G,25,0,0,113878.46,403,06406,K,32240000,,
0006406,007,E,40,0,0,113878.46,403,06406,K,32240000,,
0006406,019,L,193,0,0,113878.46,403,06406,I,32240000,,
0006407,001,A,133,0,0,76788.59,406,06407,G,32120000,,
0006407,012,C,32,0,0,76788.59,406,06407,G,32120000,,
0006407,017,O,3,0,0,76788.59,406,06407,K,32120000,,
0006407,019,L,133,0,0,76788.59,406,06407,I,32120000,,
0006408,001,A,96,0,0,102466.19,403,06408,G,32260000,,
0006408,002,G,54,0,0,102466.19,403,06408,K,32260000,,
0006408,009,O,72,0,0,102466.19,403,06408,G,32260000,,
0006408,019,L,150,0,0,102466.19,403,06408,I,32260000,,
0006409,001,A,96,0,0,68229.39,401,00000,G,32320000,,
0006409,002,G,24,0,0,68229.39,401,00000,K,32320000,,
0006409,009,O,72,0,0,68229.39,401,00000,G,32320000,,
0006409,019,L,120,0,0,68229.39,401,00000,I,32320000,,
0006411,001,A,164,0,0,76788.59,403,06411,G,32240000,,
0006411,002,G,2,0,0,76788.59,403,06411,K,32240000,,
0006411,017,O,4,0,0,76788.59,403,06411,K,32240000,,
0006411,019,L,166,0,0,76788.59,403,06411,I,32240000,,
0006414,001,A,168,0,0,108172.33,601,00000,G,31200000,,
0006414,002,G,42,0,0,108172.33,601,00000,K,31200000,,
0006414,019,L,210,0,0,108172.33,601,00000,I,31200000,,
0006415,001,A,96,0,0,102466.19,404,06415,G,32260000,,
0006415,002,G,68,0,0,102466.19,404,06415,K,32260000,,
0006415,007,E,35,0,0,102466.19,404,06415,K,32260000,,
0006415,009,O,72,0,0,102466.19,404,06415,G,32260000,,
0006415,019,L,164,0,0,102466.19,404,06415,I,32260000,,
0006420,001,A,168,0,0,73935.52,204,00000,G,32340000,,
0006420,002,G,30,0,0,73935.52,204,00000,K,32340000,,
0006420,007,E,60,0,0,73935.52,204,00000,K,32340000,,
0006420,019,L,198,0,0,73935.52,204,00000,I,32340000,,
0006424,001,A,48,0,0,102466.19,403,06424,G,32240000,,
0006424,002,G,12,0,0,102466.19,403,06424,K,32240000,,
0006424,012,C,120,0,0,102466.19,403,06424,G,32240000,,
0006424,019,L,60,0,0,102466.19,403,06424,I,32240000,,
0006425,001,A,168,0,0,102466.19,500,00000,G,23100000,,
0006425,002,G,4,0,0,102466.19,500,00000,K,23100000,,
0006425,019,L,172,0,0,102466.19,500,00000,I,23100000,,
0006433,001,A,168,0,0,82494.72,204,00000,G,32340000,,
0006433,002,G,17,0,0,82494.72,204,00000,K,32340000,,
0006433,007,E,60,0,0,82494.72,204,00000,K,32340000,,
0006433,019,L,185,0,0,82494.72,204,00000,I,32340000,,
0006434,001,A,96,0,0,75362.05,403,00000,G,32210000,,
0006434,002,G,108,0,0,75362.05,403,00000,K,32210000,,
0006434,007,E,20,0,0,75362.05,403,00000,K,32210000,,
0006434,008,E,60,0,0,75362.05,403,00000,K,32210000,,
0006434,009,O,72,0,0,75362.05,403,00000,G,32210000,,
0006434,019,L,204,0,0,75362.05,403,00000,I,32210000,,
0006443,001,A,163,0,0,75362.05,403,00000,G,32210000,,
0006443,002,G,42,0,0,75362.05,403,00000,K,32210000,,
0006443,008,E,100,0,0,75362.05,403,00000,K,32210000,,
0006443,017,O,5,0,0,75362.05,403,00000,K,32210000,,
0006443,019,L,205,0,0,75362.05,403,00000,I,32210000,,
0006444,001,A,48,0,0,96760.06,403,06444,G,32220000,,
0006444,002,G,20,0,0,96760.06,403,06444,K,32220000,,
0006444,009,O,120,0,0,96760.06,403,06444,G,32220000,,
0006444,019,L,68,0,0,96760.06,403,06444,I,32220000,,
0006445,001,A,32,0,0,103892.72,305,06445,G,32250000,,
0006445,002,G,6,0,0,103892.72,305,06445,K,32250000,,
0006445,012,C,136,0,0,103892.72,305,06445,G,32250000,,
0006445,019,L,38,0,0,103892.72,305,06445,I,32250000,,
0006448,001,A,166,0,0,105319.26,305,06448,G,32250000,,
0006448,002,G,63,0,0,105319.26,305,06448,K,32250000,,
0006448,017,O,2,0,0,105319.26,305,06448,K,32250000,,
0006448,019,L,229,0,0,105319.26,305,06448,I,32250000,,
0006449,001,A,168,0,0,86774.32,406,00000,G,32110000,,
0006449,002,G,19,0,0,86774.32,406,00000,K,32110000,,
0006449,019,L,187,0,0,86774.32,406,00000,I,32110000,,
0006450,001,A,152,0,0,76788.59,401,06450,G,32320000,,
0006450,017,O,0,0,16,76788.59,401,06450,K,32320000,,
0006450,019,L,152,0,0,76788.59,401,06450,I,32320000,,
0006451,001,A,168,0,0,76788.59,305,06451,G,32250000,,
0006451,002,G,24,0,0,76788.59,305,06451,K,32250000,,
0006451,019,L,192,0,0,76788.59,305,06451,I,32250000,,
0006453,001,A,166,0,0,76788.59,406,00000,G,32110000,,
0006453,002,G,28,0,0,76788.59,406,00000,K,32110000,,
0006453,017,O,2,0,0,76788.59,406,00000,K,32110000,,
0006453,019,L,194,0,0,76788.59,406,00000,I,32110000,,
0006455,001,A,168,0,0,68229.39,307,06455,G,32270000,,
0006455,002,G,20,0,0,68229.39,307,06455,K,32270000,,
0006455,019,L,188,0,0,68229.39,307,06455,I,32270000,,
0006458,001,A,168,0,0,93906.99,307,06458,G,32270000,,
0006458,002,G,23,0,0,93906.99,307,06458,K,32270000,,
0006458,019,L,191,0,0,93906.99,307,06458,I,32270000,,
0006459,014,O,0,0,168,96760.06,403,06459,G,32240000,,
0006460,001,A,167,0,0,76788.59,306,06460,G,32260000,,
0006460,002,G,31,0,0,76788.59,306,06460,K,32260000,,
0006460,017,O,1,0,0,76788.59,306,06460,K,32260000,,
0006460,019,L,198,0,0,76788.59,306,06460,I,32260000,,
0006461,001,A,164,0,0,102466.19,306,06461,G,32260000,,
0006461,002,G,105,0,0,102466.19,306,06461,K,32260000,,
0006461,017,O,4,0,0,102466.19,306,06461,K,32260000,,
0006461,019,L,269,0,0,102466.19,306,06461,I,32260000,,
0006467,001,A,92,0,0,102466.19,306,06467,G,32260000,,
0006467,002,G,67,0,0,102466.19,306,06467,K,32260000,,
0006467,007,E,35,0,0,102466.19,306,06467,K,32260000,,
0006467,009,O,72,0,0,102466.19,306,06467,G,32260000,,
0006467,017,O,4,0,0,102466.19,306,06467,K,32260000,,
0006467,019,L,159,0,0,102466.19,306,06467,I,32260000,,
0006469,001,A,112,0,0,91053.92,401,06469,G,32320000,,
0006469,002,G,42,0,0,91053.92,401,06469,K,32320000,,
0006469,009,O,56,0,0,91053.92,401,06469,G,32320000,,
0006469,019,L,154,0,0,91053.92,401,06469,I,32320000,,
0006474,001,A,168,0,0,78215.12,200,00000,G,21000000,,
0006474,019,L,168,0,0,78215.12,200,00000,I,21000000,,
0006480,001,A,160,0,0,130996.86,403,00000,G,31200000,,
0006480,002,G,11,0,0,130996.86,403,00000,K,31200000,,
0006480,010,O,8,0,0,130996.86,403,00000,G,31200000,,
0006480,019,L,171,0,0,130996.86,403,00000,I,31200000,,
0006483,001,A,161,0,0,76788.59,403,06483,G,32240000,,
0006483,002,G,7,0,0,76788.59,403,06483,K,32240000,,
0006483,017,O,7,0,0,76788.59,403,06483,K,32240000,,
0006483,019,L,168,0,0,76788.59,403,06483,I,32240000,,
0006484,001,A,168,0,0,68229.39,500,06484,G,23200000,,
0006484,002,G,54,0,0,68229.39,500,06484,K,23200000,,
0006484,019,L,222,0,0,68229.39,500,06484,I,23200000,,
0006485,001,A,164,0,0,65091.01,403,06485,G,32230000,,
0006485,002,G,28,0,0,65091.01,403,06485,K,32230000,,
0006485,017,O,4,0,0,65091.01,403,06485,K,32230000,,
0006485,019,L,192,0,0,65091.01,403,06485,I,32230000,,
0006486,001,A,167,0,0,115304.99,403,06486,G,32280000,,
0006486,002,G,12,0,0,115304.99,403,06486,K,32280000,,
0006486,017,O,1,0,0,115304.99,403,06486,K,32280000,,
0006486,019,L,179,0,0,115304.99,403,06486,I,32280000,,
0006489,001,A,120,0,0,96760.06,900,00000,G,42000000,,
0006489,002,G,2,0,0,96760.06,900,00000,K,42000000,,
0006489,009,O,48,0,0,96760.06,900,00000,G,42000000,,
0006489,019,L,122,0,0,96760.06,900,00000,I,42000000,,
0006491,001,A,167,0,0,91053.92,403,06491,G,32240000,,
0006491,002,G,10,0,0,91053.92,403,06491,K,32240000,,
0006491,017,O,1,0,0,91053.92,403,06491,K,32240000,,
0006491,019,L,177,0,0,91053.92,403,06491,I,32240000,,
0006494,001,A,168,0,0,82494.72,406,06494,G,32120000,,
0006494,002,G,56,0,0,82494.72,406,06494,K,32120000,,
0006494,019,L,224,0,0,82494.72,406,06494,I,32120000,,
0006495,001,A,168,0,0,112451.93,403,00000,G,32220000,,
0006495,002,G,44,0,0,112451.93,403,00000,K,32220000,,
0006495,019,L,212,0,0,112451.93,403,00000,I,32220000,,
0006497,001,A,160,0,0,91053.92,403,06497,G,32230000,,
0006497,002,G,22,0,0,91053.92,403,06497,K,32230000,,
0006497,007,E,60,0,0,91053.92,403,06497,K,32230000,,
0006497,017,O,8,0,0,91053.92,403,06497,K,32230000,,
0006497,019,L,182,0,0,91053.92,403,06497,I,32230000,,
0006498,001,A,168,0,0,91053.92,403,06498,G,32220000,,
0006498,002,G,50,0,0,91053.92,403,06498,K,32220000,,
0006498,019,L,218,0,0,91053.92,403,06498,I,32220000,,
0006499,001,A,152,0,0,102466.19,403,06499,G,32230000,,
0006499,002,G,38,0,0,102466.19,403,06499,K,32230000,,
0006499,007,E,50,0,0,102466.19,403,06499,K,32230000,,
0006499,010,O,16,0,0,102466.19,403,06499,G,32230000,,
0006499,019,L,190,0,0,102466.19,403,06499,I,32230000,,
0006500,001,A,24,0,0,91053.92,403,06500,G,32240000,,
0006500,019,L,24,0,0,91053.92,403,06500,I,32240000,,
0006501,001,A,162,0,0,91053.92,403,06501,G,32240000,,
0006501,002,G,20,0,0,91053.92,403,06501,K,32240000,,
0006501,017,O,6,0,0,91053.92,403,06501,K,32240000,,
0006501,019,L,182,0,0,91053.92,403,06501,I,32240000,,
0006502,001,A,167,0,0,91053.92,403,06502,G,32230000,,
0006502,002,G,38,0,0,91053.92,403,06502,K,32230000,,
0006502,007,E,40,0,0,91053.92,403,06502,K,32230000,,
0006502,017,O,1,0,0,91053.92,403,06502,K,32230000,,
0006502,019,L,205,0,0,91053.92,403,06502,I,32230000,,
0006503,001,A,168,0,0,91053.92,403,06503,G,32240000,,
0006503,002,G,36,0,0,91053.92,403,06503,K,32240000,,
0006503,007,E,30,0,0,91053.92,403,06503,K,32240000,,
0006503,019,L,204,0,0,91053.92,403,06503,I,32240000,,
0006504,001,A,168,0,0,91053.92,305,06504,G,32250000,,
0006504,002,G,44,0,0,91053.92,305,06504,K,32250000,,
0006504,019,L,212,0,0,91053.92,305,06504,I,32250000,,
0006505,001,A,168,0,0,75362.05,301,00000,G,32210000,,
0006505,002,G,24,0,0,75362.05,301,00000,K,32210000,,
0006505,007,E,100,0,0,75362.05,301,00000,K,32210000,,
0006505,019,L,192,0,0,75362.05,301,00000,I,32210000,,
0006506,001,A,96,0,0,73935.52,309,00000,G,32290000,,
0006506,002,G,38,0,0,73935.52,309,00000,K,32290000,,
0006506,009,O,72,0,0,73935.52,309,00000,G,32290000,,
0006506,019,L,134,0,0,73935.52,309,00000,I,32290000,,
0006509,001,A,96,0,0,91053.92,404,06509,G,32250000,,
0006509,002,G,30,0,0,91053.92,404,06509,K,32250000,,
0006509,009,O,72,0,0,91053.92,404,06509,G,32250000,,
0006509,019,L,126,0,0,91053.92,404,06509,I,32250000,,
0006510,001,A,168,0,0,118158.06,404,06510,G,32250000,,
0006510,002,G,18,0,0,118158.06,404,06510,K,32250000,,
0006510,019,L,186,0,0,118158.06,404,06510,I,32250000,,
0006514,001,A,156,0,0,75362.05,301,00000,G,32210000,,
0006514,002,G,42,0,0,75362.05,301,00000,K,32210000,,
0006514,007,E,40,0,0,75362.05,301,00000,K,32210000,,
0006514,014,O,0,0,8,75362.05,301,00000,G,32210000,,
0006514,017,O,4,0,0,75362.05,301,00000,K,32210000,,
0006514,019,L,198,0,0,75362.05,301,00000,I,32210000,,
0006515,001,A,168,0,0,72508.99,403,06515,G,32120000,,
0006515,002,G,43,0,0,72508.99,403,06515,K,32120000,,
0006515,019,L,211,0,0,72508.99,403,06515,I,32120000,,
0006516,001,A,164,0,0,102466.19,306,06516,G,32260000,,
0006516,002,G,43,0,0,102466.19,306,06516,K,32260000,,
0006516,017,O,4,0,0,102466.19,306,06516,K,32260000,,
0006516,019,L,207,0,0,102466.19,306,06516,I,32260000,,
0006518,001,A,168,0,0,89971.47,410,00000,G,41000000,,
0006518,019,L,168,0,0,89971.47,410,00000,I,41000000,,
0006519,001,A,168,0,0,68229.39,406,06519,G,32120000,,
0006519,002,G,36,0,0,68229.39,406,06519,K,32120000,,
0006519,019,L,204,0,0,68229.39,406,06519,I,32120000,,
0006521,001,A,96,0,0,93906.99,202,06521,G,32320000,,
0006521,002,G,30,0,0,93906.99,202,06521,K,32320000,,
0006521,009,O,72,0,0,93906.99,202,06521,G,32320000,,
0006521,019,L,126,0,0,93906.99,202,06521,I,32320000,,
0006526,001,A,108,0,0,68229.39,403,06526,G,32120000,,
0006526,002,G,22,0,0,68229.39,403,06526,K,32120000,,
0006526,014,O,0,0,56,68229.39,403,06526,G,32120000,,
0006526,017,O,4,0,0,68229.39,403,06526,K,32120000,,
0006526,019,L,130,0,0,68229.39,403,06526,I,32120000,,
0006527,001,A,165,0,0,82494.72,307,06527,G,32270000,,
0006527,002,G,40,0,0,82494.72,307,06527,K,32270000,,
0006527,017,O,3,0,0,82494.72,307,06527,K,32270000,,
0006527,019,L,205,0,0,82494.72,307,06527,I,32270000,,
0006528,001,A,167,0,0,91053.92,403,06528,G,32220000,,
0006528,002,G,38,0,0,91053.92,403,06528,K,32220000,,
0006528,007,E,30,0,0,91053.92,403,06528,K,32220000,,
0006528,017,O,1,0,0,91053.92,403,06528,K,32220000,,
0006528,019,L,205,0,0,91053.92,403,06528,I,32220000,,
0006529,001,A,168,0,0,105319.26,306,06529,G,32250000,,
0006529,019,L,168,0,0,105319.26,306,06529,I,32250000,,
0006531,001,A,168,0,0,92480.46,403,00000,G,31100000,,
0006531,019,L,168,0,0,92480.46,403,00000,I,31100000,,
0006532,014,O,0,0,168,93906.99,403,06532,G,32270000,,
0006537,001,A,167,0,0,76788.59,602,06537,G,32120000,,
0006537,002,G,70,0,0,76788.59,602,06537,K,32120000,,
0006537,004,B,40,0,0,76788.59,602,06537,K,32120000,,
0006537,017,O,1,0,0,76788.59,602,06537,K,32120000,,
0006537,019,L,237,0,0,76788.59,602,06537,I,32120000,,
0006538,001,A,168,0,0,91053.92,403,06538,G,32250000,,
0006538,002,G,30,0,0,91053.92,403,06538,K,32250000,,
0006538,019,L,198,0,0,91053.92,403,06538,I,32250000,,
0006539,001,A,168,0,0,99613.12,401,06539,G,32320000,,
0006539,002,G,41,0,0,99613.12,401,06539,K,32320000,,
0006539,019,L,209,0,0,99613.12,401,06539,I,32320000,,
0006542,001,A,166,0,0,78215.12,403,00000,G,32110000,,
0006542,002,G,12,0,0,78215.12,403,00000,K,32110000,,
0006542,017,O,2,0,0,78215.12,403,00000,K,32110000,,
0006542,019,L,178,0,0,78215.12,403,00000,I,32110000,,
0006543,001,A,166,0,0,92480.46,403,06543,G,32120000,,
0006543,002,G,5,0,0,92480.46,403,06543,K,32120000,,
0006543,017,O,2,0,0,92480.46,403,06543,K,32120000,,
0006543,019,L,171,0,0,92480.46,403,06543,I,32120000,,
0006545,001,A,150,0,0,88200.86,403,06545,G,32240000,,
0006545,002,G,12,0,0,88200.86,403,06545,K,32240000,,
0006545,010,O,16,0,0,88200.86,403,06545,G,32240000,,
0006545,017,O,2,0,0,88200.86,403,06545,K,32240000,,
0006545,019,L,162,0,0,88200.86,403,06545,I,32240000,,
0006546,001,A,168,0,0,118158.06,404,06546,G,32250000,,
0006546,002,G,4,0,0,118158.06,404,06546,K,32250000,,
0006546,019,L,172,0,0,118158.06,404,06546,I,32250000,,
0006547,001,A,168,0,0,125290.73,403,00000,G,31200000,,
0006547,002,G,17,0,0,125290.73,403,00000,K,31200000,,
0006547,019,L,185,0,0,125290.73,403,00000,I,31200000,,
0006549,001,A,96,0,0,65091.01,602,06549,G,32320000,,
0006549,002,G,24,0,0,65091.01,602,06549,K,32320000,,
0006549,009,O,64,0,0,65091.01,602,06549,G,32320000,,
0006549,010,O,8,0,0,65091.01,602,06549,G,32320000,,
0006549,019,L,120,0,0,65091.01,602,06549,I,32320000,,
0006551,001,A,168,0,0,89627.39,500,00000,G,23100000,,
0006551,002,G,6,0,0,89627.39,500,00000,K,23100000,,
0006551,019,L,174,0,0,89627.39,500,00000,I,23100000,,
0006552,001,A,168,0,0,89971.47,300,00000,G,22100000,,
0006552,002,G,23,0,0,89971.47,300,00000,K,22100000,,
0006552,019,L,167,0,0,89971.47,300,00000,I,22100000,,
0006554,001,A,168,0,0,103892.72,401,06554,G,32320000,,
0006554,002,G,23,0,0,103892.72,401,06554,K,32320000,,
0006554,019,L,191,0,0,103892.72,401,06554,I,32320000,,
0006555,001,A,152,0,0,98186.59,404,06555,G,32320000,,
0006555,017,O,0,0,15,98186.59,404,06555,K,32320000,,
0006555,018,O,0,0,1,98186.59,404,06555,K,32320000,,
0006555,019,L,152,0,0,98186.59,404,06555,I,32320000,,
0006557,001,A,168,0,0,91053.92,401,06557,G,32320000,,
0006557,019,L,168,0,0,91053.92,401,06557,I,32320000,,
0006559,001,A,71,0,0,93906.99,307,06559,G,32270000,,
0006559,002,G,9,0,0,93906.99,307,06559,K,32270000,,
0006559,012,C,88,0,0,93906.99,307,06559,G,32270000,,
0006559,017,O,8,0,0,93906.99,307,06559,K,32270000,,
0006559,018,O,1,0,0,93906.99,307,06559,K,32270000,,
0006559,019,L,80,0,0,93906.99,307,06559,I,32270000,,
0006560,001,A,160,0,0,125290.73,600,00000,G,31200000,,
0006560,002,G,6,0,0,125290.73,600,00000,K,31200000,,
0006560,010,O,8,0,0,125290.73,600,00000,G,31200000,,
0006560,019,L,166,0,0,125290.73,600,00000,I,31200000,,
0006561,001,A,161,0,0,91053.92,403,06561,G,32220000,,
0006561,002,G,7,0,0,91053.92,403,06561,K,32220000,,
0006561,017,O,7,0,0,91053.92,403,06561,K,32220000,,
0006561,019,L,168,0,0,91053.92,403,06561,I,32220000,,
0006562,001,A,168,0,0,65376.32,401,00000,G,32310000,,
0006562,002,G,24,0,0,65376.32,401,00000,K,32310000,,
0006562,019,L,192,0,0,65376.32,401,00000,I,32310000,,
0006563,001,A,152,0,0,102466.19,401,06563,G,32320000,,
0006563,002,G,18,0,0,102466.19,401,06563,K,32320000,,
0006563,007,E,30,0,0,102466.19,401,06563,K,32320000,,
0006563,010,O,16,0,0,102466.19,401,06563,G,32320000,,
0006563,019,L,170,0,0,102466.19,401,06563,I,32320000,,
0006565,001,A,168,0,0,78215.12,401,06565,G,32320000,,
0006565,002,G,12,0,0,78215.12,401,06565,K,32320000,,
0006565,019,L,180,0,0,78215.12,401,06565,I,32320000,,
0006568,001,A,8,0,0,76788.59,403,06568,G,32220000,,
0006568,009,O,32,0,0,76788.59,403,06568,G,32220000,,
0006568,012,C,128,0,0,76788.59,403,06568,G,32220000,,
0006568,019,L,8,0,0,76788.59,403,06568,I,32220000,,
0006569,001,A,168,0,0,93906.99,307,06569,G,32270000,,
0006569,002,G,28,0,0,93906.99,307,06569,K,32270000,,
0006569,019,L,196,0,0,93906.99,307,06569,I,32270000,,
0006570,001,A,166,0,0,82494.72,143,06570,G,32270000,,
0006570,002,G,39,0,0,82494.72,143,06570,K,32270000,,
0006570,017,O,2,0,0,82494.72,143,06570,K,32270000,,
0006570,019,L,205,0,0,82494.72,143,06570,I,32270000,,
0006571,001,A,168,0,0,92480.46,401,06571,G,32320000,,
0006571,002,G,40,0,0,92480.46,401,06571,K,32320000,,
0006571,019,L,208,0,0,92480.46,401,06571,I,32320000,,
0006573,001,A,168,0,0,91053.92,202,06573,G,32320000,,
0006573,002,G,30,0,0,91053.92,202,06573,K,32320000,,
0006573,019,L,198,0,0,91053.92,202,06573,I,32320000,,
0006576,001,A,168,0,0,65091.01,405,00000,G,42000000,,
0006576,019,L,168,0,0,65091.01,405,00000,I,42000000,,
0006577,001,A,168,0,0,68229.39,500,00000,G,23200000,,
0006577,019,L,168,0,0,68229.39,500,00000,I,23200000,,
0006578,001,A,163,0,0,113878.46,403,06578,G,32220000,,
0006578,002,G,22,0,0,113878.46,403,06578,K,32220000,,
0006578,007,E,30,0,0,113878.46,403,06578,K,32220000,,
0006578,017,O,5,0,0,113878.46,403,06578,K,32220000,,
0006578,019,L,185,0,0,113878.46,403,06578,I,32220000,,
0006581,001,A,166,0,0,113878.46,401,06581,G,32230000,,
0006581,002,G,17,0,0,113878.46,401,06581,K,32230000,,
0006581,017,O,2,0,0,113878.46,401,06581,K,32230000,,
0006581,019,L,183,0,0,113878.46,401,06581,I,32230000,,
0006582,001,A,168,0,0,103892.72,305,06582,G,32250000,,
0006582,002,G,28,0,0,103892.72,305,06582,K,32250000,,
0006582,019,L,196,0,0,103892.72,305,06582,I,32250000,,
0006583,001,A,128,0,0,71082.45,301,06583,G,32210000,,
0006583,002,G,27,0,0,71082.45,301,06583,K,32210000,,
0006583,012,C,40,0,0,71082.45,301,06583,G,32210000,,
0006583,019,L,155,0,0,71082.45,301,06583,I,32210000,,
0006585,001,A,157,0,0,82494.72,403,06585,G,32220000,,
0006585,002,G,32,0,0,82494.72,403,06585,K,32220000,,
0006585,012,C,8,0,0,82494.72,403,06585,G,32220000,,
0006585,017,O,3,0,0,82494.72,403,06585,K,32220000,,
0006585,019,L,189,0,0,82494.72,403,06585,I,32220000,,
0006587,001,A,160,0,0,65376.32,800,30000,G,33300000,,
0006587,010,O,8,0,0,65376.32,800,30000,G,33300000,,
0006587,019,L,160,0,0,65376.32,800,30000,I,33300000,,
0006588,001,A,168,0,0,76788.59,401,06588,G,32320000,,
0006588,002,G,6,0,0,76788.59,401,06588,K,32320000,,
0006588,019,L,174,0,0,76788.59,401,06588,I,32320000,,
0006592,001,A,168,0,0,91053.92,404,06592,G,32250000,,
0006592,002,G,39,0,0,91053.92,404,06592,K,32250000,,
0006592,019,L,207,0,0,91053.92,404,06592,I,32250000,,
0006593,001,A,168,0,0,113878.46,202,06593,G,32320000,,
0006593,002,G,24,0,0,113878.46,202,06593,K,32320000,,
0006593,019,L,192,0,0,113878.46,202,06593,I,32320000,,
0006594,001,A,168,0,0,91053.92,602,06594,G,32260000,,
0006594,002,G,42,0,0,91053.92,602,06594,K,32260000,,
0006594,019,L,210,0,0,91053.92,602,06594,I,32260000,,
0006595,001,A,168,0,0,76788.59,403,06595,G,32240000,,
