"MBRD,C,7","RBVP,C,3","SLOV,C,1","SATI,N,6,2","IZNO,N,14,3","PERC,N,14,4","KOEF,N,12,3","POK2,C,1","RBRM,C,3","KESC,C,1","RBPS,C,2","P_R,C,1","RBMZ,C,4","RBOP,C,4","RBIM,C,3","RBTC,C,8","SIFK,C,5","SALD,N,10,2","STSALD,N,12,2","RATB,N,12,2","RATP,N,12,2","NEAK,N,12,3","REC,N,1,0","RBZA,C,1","GRAD,C,10","KPREB,N,5,3","LPREB,N,5,3","PART,C,30","HKMB,C,7","MRBTC,C,8","POROSL,N,10,2","NAZI,C,20"
0004842,053,P,,13913.585,,66802.85,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0001894,,,
0004842,054,P,,5118.212,,66802.85,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0001894,,,
0004842,055,P,,745.371,,66802.85,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0001894,,,
0004842,050,U,,7438.275,0,66802.85,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0001894,,25000,
0004845,053,P,,21480.551,,103892.72,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002277,,,
0004845,054,P,,7901.774,,103892.72,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002277,,,
0004845,055,P,,1150.744,,103892.72,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002277,,,
0004845,050,U,,12843.251,0,103892.72,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002277,,25000,
0004845,093,V,,150,,103892.72,G,005,R,03,P,,,930,32250000,001,86900,87050,,150,,,,,,,1503967721617,0002277,,,
0004846,053,P,,18918.631,,76788.59,K,005,R,02,U,,,930,23200000,,,,,,,,,,,,,0002278,,,
0004846,054,P,,6959.354,,76788.59,K,005,R,02,U,,,930,23200000,,,,,,,,,,,,,0002278,,,
0004846,055,P,,1013.498,,76788.59,K,005,R,02,U,,,930,23200000,,,,,,,,,,,,,0002278,,,
0004846,050,U,,11013.308,0,76788.59,K,005,R,02,U,,,930,23200000,,,,,,,,,,,,,0002278,,25000,
0004846,093,V,,150,,76788.59,G,005,R,02,U,,,930,23200000,001,86900,87050,,150,,,,,,,0808967761513,0002278,,,
0004846,093,V,,1416,,76788.59,G,005,R,02,U,,,930,23200000,010,4,1420,,1416,,,,,,,10,0002278,,,
0004846,093,V,,599,,76788.59,G,005,R,02,U,,,930,23200000,061,2396,2995,,599,,,,,,,10,0002278,,,
0004856,053,P,,12138.633,,76788.59,K,005,R,03,P,,,991,32260000,,,,,,,,,,,,,0002284,,,
0004856,054,P,,4465.283,,76788.59,K,005,R,03,P,,,991,32260000,,,,,,,,,,,,,0002284,,,
0004856,055,P,,650.284,,76788.59,K,005,R,03,P,,,991,32260000,,,,,,,,,,,,,0002284,,,
0004856,050,U,,6170.452,0,76788.59,K,005,R,03,P,,,991,32260000,,,,,,,,,,,,,0002284,,25000,
0004864,053,P,,14401.321,,91053.92,K,005,R,03,P,,,992,32260000,,,,,,,,,,,,,0002287,,,
0004864,054,P,,5297.629,,91053.92,K,005,R,03,P,,,992,32260000,,,,,,,,,,,,,0002287,,,
0004864,055,P,,771.499,,91053.92,K,005,R,03,P,,,992,32260000,,,,,,,,,,,,,0002287,,,
0004864,050,U,,7786.658,0,91053.92,K,005,R,03,P,,,992,32260000,,,,,,,,,,,,,0002287,,25000,
0004864,093,V,,150,,91053.92,G,005,R,03,P,,,992,32260000,001,86900,87050,,150,,,,,,,0409967761058,0002287,,,
0004864,093,V,,3199,,91053.92,G,005,R,03,P,,,992,32260000,047,28791,31990,,3199,,,,,,,3,0002287,,,
0004866,053,P,,23440.627,,106745.79,K,005,R,03,P,,,997,32320000,,,,,,,,,,,,,0002289,,,
0004866,054,P,,8622.802,,106745.79,K,005,R,03,P,,,997,32320000,,,,,,,,,,,,,0002289,,,
0004866,055,P,,1255.748,,106745.79,K,005,R,03,P,,,997,32320000,,,,,,,,,,,,,0002289,,,
0004866,050,U,,14243.305,0,106745.79,K,005,R,03,P,,,997,32320000,,,,,,,,,,,,,0002289,,25000,
0004866,093,V,,0,,106745.79,G,005,R,03,P,,,997,32320000,116,246400,246400,,0,,,,,,,130646250,0002289,,,
0004868,053,P,,21838.321,,85347.79,K,004,R,04,U,,,930,32120000,,,,,,,,,,,,,0002290,,,
0004868,054,P,,8033.383,,85347.79,K,004,R,04,U,,,930,32120000,,,,,,,,,,,,,0002290,,,
0004868,055,P,,1169.91,,85347.79,K,004,R,04,U,,,930,32120000,,,,,,,,,,,,,0002290,,,
0004868,050,U,,13098.801,0,85347.79,K,004,R,04,U,,,930,32120000,,,,,,,,,,,,,0002290,,25000,
0004868,093,V,,1758,,85347.79,G,004,R,04,U,,,930,32120000,047,15822,17580,,1758,,,,,,,3,0002290,,,
0004873,053,P,,16469.376,,75362.05,K,005,R,02,U,,,920,32210000,,,,,,,,,,,,,0002293,,,
0004873,054,P,,6058.378,,75362.05,K,005,R,02,U,,,920,32210000,,,,,,,,,,,,,0002293,,,
0004873,055,P,,882.288,,75362.05,K,005,R,02,U,,,920,32210000,,,,,,,,,,,,,0002293,,,
0004873,050,U,,9263.84,0,75362.05,K,005,R,02,U,,,920,32210000,,,,,,,,,,,,,0002293,,25000,
0004879,053,P,,29905.365,,103892.72,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002294,,,
0004879,054,P,,11000.902,,103892.72,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002294,,,
0004879,055,P,,1602.073,,103892.72,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002294,,,
0004879,050,U,,18860.975,0,103892.72,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002294,,25000,
0004890,053,P,,24522.56,,118158.06,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002299,,,
0004890,054,P,,9020.799,,118158.06,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002299,,,
0004890,055,P,,1313.709,,118158.06,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002299,,,
0004890,050,U,,15016.114,0,118158.06,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0002299,,25000,
0004890,093,V,,150,,118158.06,G,005,R,03,P,,,930,32250000,001,86900,87050,,150,,,,,,,1607967761015,0002299,,,
0004890,093,V,,1953,,118158.06,G,005,R,03,P,,,930,32250000,038,11717.88,13670.88,,1953,,,,,,,1,0002299,,,
0004890,093,V,,2835.17,,118158.06,G,005,R,03,P,,,930,32250000,125,31186.87,34022.04,,2835.17,,,,,,,452110765998,0002299,,,
0004897,053,P,,20176.61,,102466.19,K,005,R,03,P,,,997,32260000,,,,,,,,,,,,,0001897,,,
0004897,054,P,,7422.11,,102466.19,K,005,R,03,P,,,997,32260000,,,,,,,,,,,,,0001897,,,
0004897,055,P,,1080.89,,102466.19,K,005,R,03,P,,,997,32260000,,,,,,,,,,,,,0001897,,,
0004897,050,U,,11911.864,0,102466.19,K,005,R,03,P,,,997,32260000,,,,,,,,,,,,,0001897,,25000,
0004897,093,V,,150,,102466.19,G,005,R,03,P,,,997,32260000,001,86900,87050,,150,,,,,,,2012967761015,0001897,,,
0004897,093,V,,18898.77,,102466.19,G,005,R,03,P,,,997,32260000,094,386073.8,404972.57,,18898.77,,,,,,,1020249929,0001897,,,
0004897,093,V,,2404.06,,102466.19,G,005,R,03,P,,,997,32260000,095,46853.22,49257.28,,2404.06,,,,,,,1020277112,0001897,,,
0004905,053,P,,12019.7,,75362.05,K,020,R,06,R,,,930,22300000,,,,,,,,,,,,,0001899,,,
0004905,054,P,,4421.532,,75362.05,K,020,R,06,R,,,930,22300000,,,,,,,,,,,,,0001899,,,
0004905,055,P,,643.913,,75362.05,K,020,R,06,R,,,930,22300000,,,,,,,,,,,,,0001899,,,
0004905,050,U,,6085.5,0,75362.05,K,020,R,06,R,,,930,22300000,,,,,,,,,,,,,0001899,,25000,
0004905,093,V,,150,,75362.05,G,020,R,06,R,,,930,22300000,001,86900,87050,,150,,,,,,,2310963761011,0001899,,,
0004908,053,P,,27833.28,,150968.33,K,005,R,08,R,,,930,21000000,,,,,,,,,,,,,0002302,,,
0004908,054,P,,10238.671,,150968.33,K,005,R,08,R,,,930,21000000,,,,,,,,,,,,,0002302,,,
0004908,055,P,,1491.069,,150968.33,K,005,R,08,R,,,930,21000000,,,,,,,,,,,,,0002302,,,
0004908,050,U,,17380.914,0,150968.33,K,005,R,08,R,,,930,21000000,,,,,,,,,,,,,0002302,,25000,
0004908,093,V,,150,,150968.33,G,005,R,08,R,,,930,21000000,001,86900,87050,,150,,,,,,,0405958761023,0002302,,,
0004912,053,P,,10218.127,,68229.39,K,021,R,06,R,,,920,22300000,,,,,,,,,,,,,0002306,,,
0004912,054,P,,3758.811,,68229.39,K,021,R,06,R,,,920,22300000,,,,,,,,,,,,,0002306,,,
0004912,055,P,,547.4,,68229.39,K,021,R,06,R,,,920,22300000,,,,,,,,,,,,,0002306,,,
0004912,050,U,,4798.662,0,68229.39,K,021,R,06,R,,,920,22300000,,,,,,,,,,,,,0002306,,25000,
0004912,093,V,,150,,68229.39,G,021,R,06,R,,,920,22300000,001,86900,87050,,150,,,,,,,3010962766036,0002306,,,
0004912,093,V,,4566,,68229.39,G,021,R,06,R,,,920,22300000,048,4562,9128,,4566,,,,,,,9,0002306,,,
0004912,093,V,,2168,,68229.39,G,021,R,06,R,,,920,22300000,097,2164,4332,,2168,,,,,,,9,0002306,,,
0004914,053,P,,11627.424,,78215.12,K,004,R,06,R,,,910,32210000,,,,,,,,,,,,,0002308,,,
0004914,054,P,,4277.231,,78215.12,K,004,R,06,R,,,910,32210000,,,,,,,,,,,,,0002308,,,
0004914,055,P,,622.898,,78215.12,K,004,R,06,R,,,910,32210000,,,,,,,,,,,,,0002308,,,
0004914,050,U,,6147.565,0,78215.12,K,004,R,06,R,,,910,32210000,,,,,,,,,,,,,0002308,,21577.38,
0004914,093,V,,150,,78215.12,G,004,R,06,R,,,910,32210000,001,86900,87050,,150,,,,,,,0205965761010,0002308,,,
0004914,093,V,,0,,78215.12,G,004,R,06,R,,,910,32210000,239,357391.85,357391.85,,0,,,,,,,17974759,0002308,,,
0004921,053,P,,15851.752,,85347.79,K,020,R,06,R,,,930,22200000,,,,,,,,,,,,,0002313,,,
0004921,054,P,,5831.18,,85347.79,K,020,R,06,R,,,930,22200000,,,,,,,,,,,,,0002313,,,
0004921,055,P,,849.201,,85347.79,K,020,R,06,R,,,930,22200000,,,,,,,,,,,,,0002313,,,
0004921,050,U,,8822.68,0,85347.79,K,020,R,06,R,,,930,22200000,,,,,,,,,,,,,0002313,,25000,
0004921,093,V,,150,,85347.79,G,020,R,06,R,,,930,22200000,001,86900,87050,,150,,,,,,,0102965766038,0002313,,,
0004921,093,V,,955.96,,85347.79,G,020,R,06,R,,,930,22200000,038,0,955.96,,955.96,,,,,,,4,0002313,,,
0004921,093,V,,2576,,85347.79,G,020,R,06,R,,,930,22200000,038,18029.56,20605.56,,2576,,,,,,,11,0002313,,,
0004921,093,V,,2065,,85347.79,G,020,R,06,R,,,930,22200000,124,10323.2,12388.2,,2065,,,,,,,9,0002313,,,
0004921,093,V,,2206.32,,85347.79,G,020,R,06,R,,,930,22200000,125,24269.52,26475.84,,2206.32,,,,,,,452110904320,0002313,,,
0004929,053,P,,11894.749,,75362.05,K,005,R,06,R,,,930,33300000,,,,,,,,,,,,,0001901,,,
0004929,054,P,,4375.568,,75362.05,K,005,R,06,R,,,930,33300000,,,,,,,,,,,,,0001901,,,
0004929,055,P,,637.219,,75362.05,K,005,R,06,R,,,930,33300000,,,,,,,,,,,,,0001901,,,
0004929,050,U,,5996.249,0,75362.05,K,005,R,06,R,,,930,33300000,,,,,,,,,,,,,0001901,,25000,
0004929,093,V,,150,,75362.05,G,005,R,06,R,,,930,33300000,001,86900,87050,,150,,,,,,,1706962766025,0001901,,,
0004929,093,V,,870,,75362.05,G,005,R,06,R,,,930,33300000,038,869.98,1739.98,,870,,,,,,,05,0001901,,,
0004934,053,P,,8593.267,,79641.65,K,021,R,06,R,,,997,22300000,,,,,,,,,,,,,0002200,,,
0004934,054,P,,3161.095,,79641.65,K,021,R,06,R,,,997,22300000,,,,,,,,,,,,,0002200,,,
0004934,055,P,,460.354,,79641.65,K,021,R,06,R,,,997,22300000,,,,,,,,,,,,,0002200,,,
0004934,050,U,,3638.048,0,79641.65,K,021,R,06,R,,,997,22300000,,,,,,,,,,,,,0002200,,25000,
0004934,093,V,,150,,79641.65,G,021,R,06,R,,,997,22300000,001,87000,87150,,150,,,,,,,0408968766022,0002200,,,
0004934,093,V,,2525,,79641.65,G,021,R,06,R,,,997,22300000,038,15149.99,17674.99,,2525,,,,,,,10,0002200,,,
0004934,093,V,,1985,,79641.65,G,021,R,06,R,,,997,22300000,124,7938.4,9923.4,,1985,,,,,,,8,0002200,,,
0004949,053,P,,11936.379,,69655.92,K,023,R,06,R,,,910,22000000,,,,,,,,,,,,,0002208,,,
0004949,054,P,,4390.882,,69655.92,K,023,R,06,R,,,910,22000000,,,,,,,,,,,,,0002208,,,
0004949,055,P,,639.449,,69655.92,K,023,R,06,R,,,910,22000000,,,,,,,,,,,,,0002208,,,
0004949,050,U,,6025.985,0,69655.92,K,023,R,06,R,,,910,22000000,,,,,,,,,,,,,0002208,,25000,
0004949,093,V,,150,,69655.92,G,023,R,06,R,,,910,22000000,001,86900,87050,,150,,,,,,,0512962766014,0002208,,,
0004949,093,V,,938,,69655.92,G,023,R,06,R,,,910,22000000,124,932,1870,,938,,,,,,,8,0002208,,,
0005030,053,P,,12544.071,,78215.12,K,020,R,06,R,,,997,22200000,,,,,,,,,,,,,0001908,,,
0005030,054,P,,4614.426,,78215.12,K,020,R,06,R,,,997,22200000,,,,,,,,,,,,,0001908,,,
0005030,055,P,,672.004,,78215.12,K,020,R,06,R,,,997,22200000,,,,,,,,,,,,,0001908,,,
0005030,050,U,,6460.051,0,78215.12,K,020,R,06,R,,,997,22200000,,,,,,,,,,,,,0001908,,25000,
0005030,093,V,,150,,78215.12,G,020,R,06,R,,,997,22200000,001,86900,87050,,150,,,,,,,3103962761016,0001908,,,
0005030,093,V,,2472,,78215.12,G,020,R,06,R,,,997,22200000,008,4940,7412,,2472,,,,,,,11,0001908,,,
0005030,093,V,,3725.7,,78215.12,G,020,R,06,R,,,997,22200000,125,40982.7,44708.4,,3725.7,,,,,,,452111126741,0001908,,,
0005084,053,P,,13503.613,,91053.92,K,005,R,03,P,,,910,32260000,,,,,,,,,,,,,0001909,,,
0005084,054,P,,4967.401,,91053.92,K,005,R,03,P,,,910,32260000,,,,,,,,,,,,,0001909,,,
0005084,055,P,,723.408,,91053.92,K,005,R,03,P,,,910,32260000,,,,,,,,,,,,,0001909,,,
0005084,050,U,,7145.438,0,91053.92,K,005,R,03,P,,,910,32260000,,,,,,,,,,,,,0001909,,25000,
0005084,093,V,,150,,91053.92,G,005,R,03,P,,,910,32260000,001,86900,87050,,150,,,,,,,2009966761010,0001909,,,
0005091,053,P,,14401.317,,92480.46,K,005,R,08,R,,,930,32210000,,,,,,,,,,,,,0001910,,,
0005091,054,P,,5297.627,,92480.46,K,005,R,08,R,,,930,32210000,,,,,,,,,,,,,0001910,,,
0005091,055,P,,771.499,,92480.46,K,005,R,08,R,,,930,32210000,,,,,,,,,,,,,0001910,,,
0005091,050,U,,7786.655,0,92480.46,K,005,R,08,R,,,930,32210000,,,,,,,,,,,,,0001910,,25000,
0005091,093,V,,3178,,92480.46,G,005,R,08,R,,,930,32210000,048,9531.2,12709.2,,3178,,,,,,,2,0001910,,,
0005097,053,P,,24967.982,,142409.13,K,003,R,06,R,,,930,32250000,,,,,,,,,,,,,0003993,,,
0005097,054,P,,9184.651,,142409.13,K,003,R,06,R,,,930,32250000,,,,,,,,,,,,,0003993,,,
0005097,055,P,,1337.57,,142409.13,K,003,R,06,R,,,930,32250000,,,,,,,,,,,,,0003993,,,
0005097,050,U,,15334.273,0,142409.13,K,003,R,06,R,,,930,32250000,,,,,,,,,,,,,0003993,,25000,
0005097,093,V,,2197,,142409.13,G,003,R,06,R,,,930,32250000,038,15377.38,17574.38,,2197,,,,,,,2,0003993,,,
0005097,093,V,,3187,,142409.13,G,003,R,06,R,,,930,32250000,050,19126,22313,,3187,,,,,,,2,0003993,,,
0005097,093,V,,2630,,142409.13,G,003,R,06,R,,,930,32250000,097,21040,23670,,2630,,,,,,,2,0003993,,,
0005098,053,P,,21079.57,,103892.72,K,005,R,03,P,,,910,32250000,,,,,,,,,,,,,0003994,,,
0005098,054,P,,7754.271,,103892.72,K,005,R,03,P,,,910,32250000,,,,,,,,,,,,,0003994,,,
0005098,055,P,,1129.263,,103892.72,K,005,R,03,P,,,910,32250000,,,,,,,,,,,,,0003994,,,
0005098,050,U,,12556.836,0,103892.72,K,005,R,03,P,,,910,32250000,,,,,,,,,,,,,0003994,,25000,
0005098,093,V,,150,,103892.72,G,005,R,03,P,,,910,32250000,001,87000,87150,,150,,,,,,,1809967761513,0003994,,,
0005116,053,P,,11858.561,,75362.05,K,005,R,06,R,,,980,31400000,,,,,,,,,,,,,0003996,,,
0005116,054,P,,4362.257,,75362.05,K,005,R,06,R,,,980,31400000,,,,,,,,,,,,,0003996,,,
0005116,055,P,,635.28,,75362.05,K,005,R,06,R,,,980,31400000,,,,,,,,,,,,,0003996,,,
0005116,050,U,,5970.401,0,75362.05,K,005,R,06,R,,,980,31400000,,,,,,,,,,,,,0003996,,25000,
0005116,093,V,,950,,75362.05,G,005,R,06,R,,,980,31400000,158,7600,8550,,950,,,,,,,2,0003996,,,
0005134,053,P,,11925.743,,83921.26,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0003982,,,
0005134,054,P,,4386.97,,83921.26,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0003982,,,
0005134,055,P,,638.879,,83921.26,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0003982,,,
0005134,050,U,,6018.388,0,83921.26,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0003982,,25000,
0005134,093,V,,150,,83921.26,G,005,R,03,P,,,930,32250000,001,86900,87050,,150,,,,,,,2809968761014,0003982,,,
0005136,053,P,,14533.88,,91053.92,K,005,R,03,P,,,920,32120000,,,,,,,,,,,,,0001920,,,
0005136,054,P,,5346.392,,91053.92,K,005,R,03,P,,,920,32120000,,,,,,,,,,,,,0001920,,,
0005136,055,P,,778.601,,91053.92,K,005,R,03,P,,,920,32120000,,,,,,,,,,,,,0001920,,,
0005136,050,U,,7881.343,0,91053.92,K,005,R,03,P,,,920,32120000,,,,,,,,,,,,,0001920,,25000,
0005137,053,P,,12201.176,,66802.85,K,005,R,03,U,,,991,32400000,,,,,,,,,,,,,0001921,,,
0005137,054,P,,4488.29,,66802.85,K,005,R,03,U,,,991,32400000,,,,,,,,,,,,,0001921,,,
0005137,055,P,,653.634,,66802.85,K,005,R,03,U,,,991,32400000,,,,,,,,,,,,,0001921,,,
0005137,050,U,,6215.126,0,66802.85,K,005,R,03,U,,,991,32400000,,,,,,,,,,,,,0001921,,25000,
0005137,093,V,,150,,66802.85,G,005,R,03,U,,,991,32400000,001,87100,87250,,150,,,,,,,2110968766012,0001921,,,
0005137,093,V,,0,,66802.85,G,005,R,03,U,,,991,32400000,047,9990,9990,,0,,,,,,,3,0001921,,,
0005139,053,P,,14971.649,,82494.72,K,004,R,03,U,,,992,32340000,,,,,,,,,,,,,0001994,,,
0005139,054,P,,5507.428,,82494.72,K,004,R,03,U,,,992,32340000,,,,,,,,,,,,,0001994,,,
0005139,055,P,,802.053,,82494.72,K,004,R,03,U,,,992,32340000,,,,,,,,,,,,,0001994,,,
0005139,050,U,,8194.035,0,82494.72,K,004,R,03,U,,,992,32340000,,,,,,,,,,,,,0001994,,25000,
0005139,093,V,,599,,82494.72,G,004,R,03,U,,,992,32340000,047,5391,5990,,599,,,,,,,3,0001994,,,
0005139,093,V,,599,,82494.72,G,004,R,03,U,,,992,32340000,061,2396,2995,,599,,,,,,,10,0001994,,,
0005154,053,P,,22073.339,,92480.46,K,005,R,03,P,,,997,32120000,,,,,,,,,,,,,0001926,,,
0005154,054,P,,8119.836,,92480.46,K,005,R,03,P,,,997,32120000,,,,,,,,,,,,,0001926,,,
0005154,055,P,,1182.5,,92480.46,K,005,R,03,P,,,997,32120000,,,,,,,,,,,,,0001926,,,
0005154,050,U,,13266.671,0,92480.46,K,005,R,03,P,,,997,32120000,,,,,,,,,,,,,0001926,,25000,
0005154,093,V,,150,,92480.46,G,005,R,03,P,,,997,32120000,001,86900,87050,,150,,,,,,,1806968761526,0001926,,,
0005161,053,P,,17821.85,,91053.92,K,005,R,03,P,,,992,32250000,,,,,,,,,,,,,0003984,,,
0005161,054,P,,6555.895,,91053.92,K,005,R,03,P,,,992,32250000,,,,,,,,,,,,,0003984,,,
0005161,055,P,,954.742,,91053.92,K,005,R,03,P,,,992,32250000,,,,,,,,,,,,,0003984,,,
0005161,050,U,,10229.893,0,91053.92,K,005,R,03,P,,,992,32250000,,,,,,,,,,,,,0003984,,25000,
0005161,093,V,,1416,,91053.92,G,005,R,03,P,,,992,32250000,010,4,1420,,1416,,,,,,,10,0003984,,,
0005164,053,P,,25696.272,,103892.72,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0003987,,,
0005164,054,P,,9452.557,,103892.72,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0003987,,,
0005164,055,P,,1376.586,,103892.72,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0003987,,,
0005164,050,U,,15854.48,0,103892.72,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0003987,,25000,
0005164,093,V,,150,,103892.72,G,005,R,03,P,,,991,32320000,001,86900,87050,,150,,,,,,,2104967761025,0003987,,,
0005164,093,V,,283.99,,103892.72,G,005,R,03,P,,,991,32320000,038,0,283.99,,283.99,,,,,,,4,0003987,,,
0005164,093,V,,32136.7,,103892.72,G,005,R,03,P,,,991,32320000,039,1671108.4,1703245.1,,32136.7,,,,,,,0049034667291,0003987,,,
0005164,093,V,,3066,,103892.72,G,005,R,03,P,,,991,32320000,061,12264,15330,,3066,,,,,,,10,0003987,,,
0005164,093,V,,1100,,103892.72,G,005,R,03,P,,,991,32320000,116,39600,40700,,1100,,,,,,,130010156,0003987,,,
0005186,053,P,,12415.385,,66802.85,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0001931,,,
0005186,054,P,,4567.088,,66802.85,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0001931,,,
0005186,055,P,,665.11,,66802.85,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0001931,,,
0005186,050,U,,6368.132,0,66802.85,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0001931,,25000,
0005186,093,V,,150,,66802.85,G,005,R,03,U,,,930,32400000,001,86900,87050,,150,,,,,,,1512968766028,0001931,,,
0005189,053,P,,15700.926,,72508.99,K,005,R,06,R,,,997,23200000,,,,,,,,,,,,,0001933,,,
0005189,054,P,,5775.698,,72508.99,K,005,R,06,R,,,997,23200000,,,,,,,,,,,,,0001933,,,
0005189,055,P,,841.121,,72508.99,K,005,R,06,R,,,997,23200000,,,,,,,,,,,,,0001933,,,
0005189,050,U,,8714.947,0,72508.99,K,005,R,06,R,,,997,23200000,,,,,,,,,,,,,0001933,,25000,
0005189,093,V,,150,,72508.99,G,005,R,06,R,,,997,23200000,001,91700,91850,,150,,,,,,,0101968766024,0001933,,,
0005189,093,V,,3200,,72508.99,G,005,R,06,R,,,997,23200000,033,12800,16000,,3200,,,,,,,2,0001933,,,
0005189,093,V,,350,,72508.99,G,005,R,06,R,,,997,23200000,038,699.98,1049.98,,350,,,,,,,6,0001933,,,
0005189,093,V,,1438,,72508.99,G,005,R,06,R,,,997,23200000,043,5752,7190,,1438,,,,,,,3,0001933,,,
0005189,093,V,,1000,,72508.99,G,005,R,06,R,,,997,23200000,065,3950,4950,,1000,,,,,,,12,0001933,,,
0005189,093,V,,1400,,72508.99,G,005,R,06,R,,,997,23200000,097,1400,2800,,1400,,,,,,,2,0001933,,,
0005202,053,P,,21344.238,,88200.86,K,004,R,06,U,,,910,32290000,,,,,,,,,,,,,0002342,,,
0005202,054,P,,7851.63,,88200.86,K,004,R,06,U,,,910,32290000,,,,,,,,,,,,,0002342,,,
0005202,055,P,,1143.441,,88200.86,K,004,R,06,U,,,910,32290000,,,,,,,,,,,,,0002342,,,
0005202,050,U,,12745.884,0,88200.86,K,004,R,06,U,,,910,32290000,,,,,,,,,,,,,0002342,,25000,
0005202,093,V,,150,,88200.86,G,004,R,06,U,,,910,32290000,001,86900,87050,,150,,,,,,,1506967761529,0002342,,,
0005224,053,P,,9323.843,,69655.92,K,005,R,03,R,,,992,23200000,,,,,,,,,,,,,0001939,,,
0005224,054,P,,3429.842,,69655.92,K,005,R,03,R,,,992,23200000,,,,,,,,,,,,,0001939,,,
0005224,055,P,,499.492,,69655.92,K,005,R,03,R,,,992,23200000,,,,,,,,,,,,,0001939,,,
0005224,050,U,,4159.888,0,69655.92,K,005,R,03,R,,,992,23200000,,,,,,,,,,,,,0001939,,25000,
0005224,093,V,,150,,69655.92,G,005,R,03,R,,,992,23200000,001,90450,90600,,150,,,,,,,1007963766015,0001939,,,
0005226,053,P,,12473.65,,76788.59,K,009,R,06,U,,,930,33200000,,,,,,,,,,,,,0001940,,,
0005226,054,P,,4588.521,,76788.59,K,009,R,06,U,,,930,33200000,,,,,,,,,,,,,0001940,,,
0005226,055,P,,668.231,,76788.59,K,009,R,06,U,,,930,33200000,,,,,,,,,,,,,0001940,,,
0005226,050,U,,6409.75,0,76788.59,K,009,R,06,U,,,930,33200000,,,,,,,,,,,,,0001940,,25000,
0005226,093,V,,150,,76788.59,G,009,R,06,U,,,930,33200000,001,86900,87050,,150,,,,,,,0507969761014,0001940,,,
0005226,093,V,,2930,,76788.59,G,009,R,06,U,,,930,33200000,034,2930,5860,,2930,,,,,,,1,0001940,,,
0005226,093,V,,3099,,76788.59,G,009,R,06,U,,,930,33200000,061,6198,9297,,3099,,,,,,,8,0001940,,,
0005245,053,P,,9879.512,,50000,K,002,R,08,R,,,930,10000000,,,,,,,,,,,,,0001946,,,
0005245,054,P,,3634.249,,50000,K,002,R,08,R,,,930,10000000,,,,,,,,,,,,,0001946,,,
0005245,055,P,,529.26,,50000,K,002,R,08,R,,,930,10000000,,,,,,,,,,,,,0001946,,,
0005245,050,U,,4556.794,0,50000,K,002,R,08,R,,,930,10000000,,,,,,,,,,,,,0001946,,25000,
0005245,093,V,,150,,50000,G,002,R,08,R,,,930,10000000,001,91100,91250,,150,,,,,,,0507962761027,0001946,,,
0005249,053,P,,20925.829,,91053.92,K,005,R,03,P,,,910,32230000,,,,,,,,,,,,,0005249,,,
0005249,054,P,,7697.716,,91053.92,K,005,R,03,P,,,910,32230000,,,,,,,,,,,,,0005249,,,
0005249,055,P,,1121.027,,91053.92,K,005,R,03,P,,,910,32230000,,,,,,,,,,,,,0005249,,,
0005249,050,U,,12447.021,0,91053.92,K,005,R,03,P,,,910,32230000,,,,,,,,,,,,,0005249,,25000,
0005255,053,P,,23207.37,,113878.46,K,005,R,02,P,,,930,32220000,,,,,,,,,,,,,0001950,,,
0005255,054,P,,8536.997,,113878.46,K,005,R,02,P,,,930,32220000,,,,,,,,,,,,,0001950,,,
0005255,055,P,,1243.252,,113878.46,K,005,R,02,P,,,930,32220000,,,,,,,,,,,,,0001950,,,
0005255,050,U,,14076.693,0,113878.46,K,005,R,02,P,,,930,32220000,,,,,,,,,,,,,0001950,,25000,
